timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1977227757,0.174576,0.267739,-0.0364089
1977238942,0.171238,0.211723,0.025861
1977247742,0.163179,0.231102,0.00970091
1977258942,0.184095,0.207262,-0.014181
1977267742,0.17133,0.224594,-0.0424571
1977278942,0.17133,0.224594,-0.0424571
1977288544,0.167085,0.146713,0.169936
1977299769,0.181981,0.151466,0.225068
1977308543,0.181934,0.156146,0.192643
1977318324,0.263959,0.193368,0.260881
1977330145,0.263959,0.193368,0.260881
1977339742,0.244117,0.132525,0.431243
1977349343,0.164639,0.0279534,0.481972
1977359742,0.275811,0.124773,0.572602
1977369360,0.174267,0.0165455,0.53547
1977380547,0.174267,0.0165455,0.53547
1977391742,0.167102,-0.02287,0.535936
1977400600,0.179556,0.0724873,0.636615
1977411742,0.178711,-0.00531947,0.519168
1977420542,0.144083,0.069928,0.599045
1977431742,0.144083,0.069928,0.599045
1977441348,0.0940077,0.0675149,0.567494
1977452542,0.17692,0.0427253,0.41937
1977461343,0.132772,0.0648096,0.443746
1977472544,0.165298,0.128431,0.236579
1977481348,0.112448,0.197755,0.290089
1977492542,0.165113,0.194831,0.0735288
1977502143,0.139469,0.242802,0.0524073
1977512542,0.166547,0.24624,-0.119731
1977522142,0.149194,0.339623,-0.0291126
1977533342,0.153314,0.240097,-0.0726764
1977542945,0.153314,0.240097,-0.0726764
1977553342,0.158124,0.287629,-0.0292139
1977563057,0.175408,0.312931,-0.0186262
1977573485,0.146156,0.273808,-0.00574152
1977583896,0.165265,0.305545,-0.0292175
1977594171,0.165265,0.305545,-0.0292175
1977605367,0.152171,0.307593,-0.0180555
1977614143,0.163802,0.298964,-0.00193573
1977625381,0.153123,0.298964,-0.0025082
1977634144,0.151237,0.286459,-0.000638492
1977645342,0.151237,0.286459,-0.000638492
1977654943,0.141691,0.277757,0.0109454
1977665342,0.148452,0.281486,0.0180319
1977674942,0.148464,0.292236,0.0178008
1977685342,0.118492,0.304668,0.0108227
1977694943,0.135713,0.276221,0.022566
1977706145,0.142135,0.301596,0.0359722
1977717352,0.138914,0.279951,0.0294617
1977726143,0.12998,0.284265,0.0629126
1977736595,0.1288,0.297647,0.0183312
1977746142,0.125097,0.285874,0.0541104
1977766947,0.106965,0.358782,0.0260494
1977778142,0.121523,0.31922,0.0208782
1977786973,0.119497,0.342621,0.0253685
1977798153,0.121358,0.333626,0.023961
1977808542,0.121358,0.333626,0.023961
1977818142,0.106763,0.340939,0.0298256
1977827745,0.126621,0.346204,0.0256731
1977838942,0.114056,0.333699,0.0269703
1977847746,0.120939,0.331286,-0.00152802
