timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
1978061162,0.0122492,0.0618776,0.497392,0.46342,0.0,0.0
1978085602,0.0332302,0.0651147,0.488224,0.461734,0.0,0.0
1978109197,-0.00607,0.0879738,0.49505,0.462264,0.0,0.0
1978128792,-0.0438679,0.109491,0.50303,0.4663,0.0,0.0
1978149030,-0.105224,0.128896,0.501774,0.471568,0.0,0.0
1978173672,-0.186105,0.153989,0.494041,0.479616,0.0,0.0
1978198726,-0.226549,0.169288,0.490856,0.48728,0.0,0.0
1978222464,-0.240668,0.179788,0.493641,0.492655,0.0,0.0
1978246606,-0.274419,0.197082,0.491306,0.497969,0.0,0.0
1978270450,-0.302497,0.21152,0.487592,0.504252,0.0,0.0
1978289241,-0.311808,0.220835,0.489099,0.509868,0.0,0.0
1978310117,-0.313965,0.227822,0.492316,0.514774,0.0,0.0
1978334374,-0.319559,0.237299,0.495447,0.519461,0.0,0.0
1978357919,-0.312369,0.240573,0.502921,0.524396,0.0,0.0
1978377970,-0.295253,0.242842,0.512612,0.527798,0.0,0.0
1978399432,-0.266281,0.245369,0.520122,0.527798,0.0,0.0
1978418021,-0.23001,0.244677,0.534822,0.529935,0.0,0.0
1978441973,-0.197514,0.238247,0.554465,0.532175,0.0,0.0
1978464366,-0.197085,0.23553,0.568711,0.53533,0.0,0.0
1978486848,-0.192532,0.230599,0.588132,0.540486,0.0,0.0
1978505937,-0.176484,0.223908,0.606528,0.545993,0.0,0.0
1978527308,-0.184299,0.222338,0.618262,0.550461,0.0,0.0
1978546907,-0.197452,0.215057,0.629774,0.556291,0.0,0.0
1978570906,-0.17187,0.201788,0.639614,0.559154,0.0,0.0
1978592230,-0.145423,0.186598,0.645881,0.559154,0.0,0.0
1978611704,-0.134004,0.17273,0.656499,0.560155,0.0,0.0
1978632276,-0.128004,0.162652,0.666241,0.562764,0.0,0.0
1978656485,-0.119137,0.154749,0.672498,0.565632,0.0,0.0
1978680856,-0.106653,0.141456,0.675498,0.567954,0.0,0.0
1978704883,-0.108685,0.138729,0.675476,0.569833,0.0,0.0
1978724141,-0.108889,0.139088,0.670584,0.572452,0.0,0.0
1978745041,-0.0900899,0.140591,0.665097,0.574587,0.0,0.0
1978766373,-0.061731,0.136925,0.654406,0.574694,0.0,0.0
1978789896,-0.0398304,0.137717,0.639074,0.574755,0.0,0.0
1978813770,-0.0211429,0.14161,0.6201,0.575193,0.0,0.0
1978837207,0.00240325,0.14372,0.600477,0.574844,0.0,0.0
1978856514,0.00554122,0.153937,0.584201,0.574728,0.0,0.0
1978877609,0.00638867,0.168057,0.568026,0.574728,0.0,0.0
1978901140,0.00725068,0.185846,0.551722,0.574726,0.0,0.0
1978926046,0.00724888,0.202684,0.536812,0.57438,0.0,0.0
1978949801,-0.00868376,0.224643,0.530206,0.573465,0.0,0.0
1978973889,-0.0505285,0.24688,0.523447,0.573512,0.0,0.0
1978997838,-0.0881357,0.275521,0.533661,0.575099,0.0,0.0
1979017299,-0.102542,0.289442,0.548221,0.578111,0.0,0.0
1979037820,-0.116362,0.292684,0.560337,0.580743,0.0,0.0
1979063278,-0.162023,0.307092,0.590592,0.584838,0.0,0.0
1979086749,-0.222393,0.313653,0.615078,0.591927,0.0,0.0
1979111393,-0.30489,0.327749,0.635765,0.60074,0.0,0.0
1979135307,-0.387972,0.343862,0.650661,0.61245,0.0,0.0
1979154380,-0.436477,0.349381,0.663707,0.623203,0.0,0.0
1979174871,-0.442175,0.348991,0.683547,0.630445,0.0,0.0
1979198644,-0.424003,0.345304,0.712471,0.633265,0.0,0.0
1979218888,-0.396502,0.340536,0.739332,0.635156,0.0,0.0
1979239406,-0.382106,0.354252,0.757783,0.635156,0.0,0.0
1979258693,-0.373125,0.346452,0.775027,0.638565,0.0,0.0
1979279446,-0.352821,0.336177,0.790564,0.643306,0.0,0.0
1979303484,-0.334785,0.327418,0.792868,0.646113,0.0,0.0
1979327582,-0.319614,0.316161,0.779668,0.649735,0.0,0.0
1979346832,-0.324498,0.315871,0.767543,0.653631,0.0,0.0
1979367524,-0.318042,0.319562,0.754088,0.657519,0.0,0.0
1979387653,-0.294515,0.313531,0.735357,0.658935,0.0,0.0
1979412009,-0.270143,0.304129,0.707598,0.658758,0.0,0.0
1979432402,-0.25581,0.303036,0.678168,0.658758,0.0,0.0
1979451577,-0.265107,0.296632,0.65401,0.658916,0.0,0.0
1979472472,-0.276984,0.286344,0.635573,0.660293,0.0,0.0
1979496985,-0.326961,0.283084,0.61499,0.661158,0.0,0.0
1979520903,-0.366039,0.277685,0.602764,0.66335,0.0,0.0
1979541310,-0.387736,0.267872,0.595465,0.663693,0.0,0.0
1979565725,-0.415017,0.252313,0.596716,0.663059,0.0,0.0
1979584381,-0.435755,0.240324,0.601892,0.662499,0.0,0.0
1979605074,-0.468493,0.225294,0.610998,0.662285,0.0,0.0
1979628999,-0.50255,0.21289,0.62569,0.662305,0.0,0.0
1979648475,-0.532564,0.204938,0.636731,0.663302,0.0,0.0
1979669118,-0.54753,0.189519,0.65181,0.663302,0.0,0.0
1979688337,-0.546371,0.171018,0.659815,0.662298,0.0,0.0
1979710390,-0.519117,0.15186,0.668204,0.657784,0.0,0.0
1979734381,-0.474078,0.12582,0.679136,0.650165,0.0,0.0
1979758362,-0.424136,0.0971867,0.684356,0.642253,0.0,0.0
1979777171,-0.366347,0.0718254,0.685396,0.633208,0.0,0.0
1979798045,-0.317133,0.0500931,0.682818,0.624114,0.0,0.0
1979822031,-0.265235,0.0352022,0.680815,0.61637,0.0,0.0
1979846095,-0.22527,0.0316642,0.672165,0.610114,0.0,0.0
1979870075,-0.177683,0.0304463,0.658663,0.603638,0.0,0.0
1979889581,-0.13134,0.0315332,0.648219,0.598043,0.0,0.0
1979911551,-0.0835531,0.0297461,0.643802,0.598043,0.0,0.0
1979930474,-0.0645099,0.0421557,0.630502,0.592312,0.0,0.0
1979954039,-0.0562483,0.0641907,0.622819,0.589002,0.0,0.0
1979974771,-0.105083,0.0939831,0.617556,0.587772,0.0,0.0
1979994448,-0.159082,0.123192,0.610683,0.590986,0.0,0.0
1980014822,-0.175886,0.138927,0.610235,0.59476,0.0,0.0
1980038815,-0.134811,0.144022,0.61761,0.594648,0.0,0.0
1980063634,-0.0866049,0.135182,0.625288,0.593796,0.0,0.0
1980086624,-0.0784788,0.126171,0.631208,0.594282,0.0,0.0
1980107488,-0.0924613,0.127418,0.634565,0.596697,0.0,0.0
1980126801,-0.124128,0.124156,0.632833,0.599594,0.0,0.0
1980148229,-0.137686,0.127142,0.634066,0.599594,0.0,0.0
1980172174,-0.144087,0.125871,0.63605,0.602096,0.0,0.0
1980196924,-0.153116,0.122836,0.629576,0.603677,0.0,0.0
1980220496,-0.155395,0.123402,0.621597,0.605036,0.0,0.0
1980244381,-0.155182,0.125873,0.60857,0.606076,0.0,0.0
1980268497,-0.178135,0.137892,0.590031,0.606444,0.0,0.0
1980287559,-0.193918,0.148169,0.574881,0.608072,0.0,0.0
1980308291,-0.209508,0.152353,0.559824,0.609529,0.0,0.0
1980328338,-0.202777,0.159136,0.54522,0.610156,0.0,0.0
1980352410,-0.19328,0.162532,0.527317,0.609824,0.0,0.0
1980373777,-0.171804,0.165697,0.521661,0.608686,0.0,0.0
1980392480,-0.143126,0.166433,0.520155,0.607205,0.0,0.0
1980413207,-0.108231,0.168081,0.5251,0.607205,0.0,0.0
1980437292,-0.0891686,0.167965,0.529066,0.606155,0.0,0.0
1980461119,-0.0993321,0.167288,0.52755,0.606742,0.0,0.0
1980481264,-0.136853,0.169396,0.522741,0.608244,0.0,0.0
1980502069,-0.214261,0.181492,0.51392,0.611396,0.0,0.0
1980521229,-0.317538,0.190773,0.498702,0.617073,0.0,0.0
1980545314,-0.417239,0.197435,0.483689,0.623337,0.0,0.0
1980565835,-0.479972,0.194347,0.473989,0.62733,0.0,0.0
1980585300,-0.509386,0.181421,0.467417,0.627597,0.0,0.0
1980605908,-0.484641,0.166334,0.472373,0.627597,0.0,0.0
1980629937,-0.439261,0.141289,0.477092,0.624472,0.0,0.0
1980654093,-0.418745,0.117269,0.47592,0.618789,0.0,0.0
1980677910,-0.417408,0.0939832,0.473752,0.613898,0.0,0.0
1980697614,-0.400501,0.0786348,0.473415,0.610004,0.0,0.0
1980719226,-0.386959,0.061311,0.471764,0.605582,0.0,0.0
1980737963,-0.366342,0.0430154,0.47185,0.600775,0.0,0.0
1980762002,-0.339434,0.0264202,0.473886,0.596337,0.0,0.0
1980782754,-0.298844,0.0152903,0.476544,0.592425,0.0,0.0
1980802866,-0.27151,0.00386538,0.474529,0.588534,0.0,0.0
1980823599,-0.244339,-0.00558041,0.474647,0.588534,0.0,0.0
1980847532,-0.234527,-0.0110686,0.466778,0.585258,0.0,0.0
1980871512,-0.215091,-0.0156287,0.458205,0.582444,0.0,0.0
1980895691,-0.189785,-0.0158952,0.449877,0.579105,0.0,0.0
1980919575,-0.170896,-0.0168805,0.439545,0.575514,0.0,0.0
1980938748,-0.149446,-0.0176221,0.430794,0.571877,0.0,0.0
1980959598,-0.108953,-0.023914,0.42472,0.568171,0.0,0.0
1980980261,-0.0306665,-0.0371504,0.426341,0.564473,0.0,0.0
1981004806,0.0590378,-0.0695594,0.404965,0.560419,0.0,0.0
1981028362,0.0933648,-0.0864542,0.401828,0.557721,0.0,0.0
1981047500,0.100239,-0.0883972,0.403989,0.557749,0.0,0.0
1981068401,0.0984973,-0.0901613,0.407565,0.558842,0.0,0.0
1981092503,0.132611,-0.0969181,0.400035,0.559742,0.0,0.0
1981112414,0.136472,-0.09422,0.395941,0.56063,0.0,0.0
1981133323,0.150699,-0.0925222,0.389004,0.56063,0.0,0.0
1981157711,0.184229,-0.0956201,0.373824,0.56169,0.0,0.0
1981176426,0.201704,-0.0968581,0.364983,0.562065,0.0,0.0
1981197587,0.210011,-0.0940654,0.35833,0.562723,0.0,0.0
1981221703,0.244731,-0.093748,0.345917,0.563399,0.0,0.0
1981245951,0.266131,-0.091934,0.333632,0.563465,0.0,0.0
1981270701,0.280616,-0.0857913,0.324693,0.563615,0.0,0.0
1981294532,0.288047,-0.0814553,0.317742,0.563871,0.0,0.0
1981313244,0.289143,-0.0749479,0.312732,0.564314,0.0,0.0
1981333930,0.291685,-0.0678848,0.31035,0.564772,0.0,0.0
1981358087,0.273786,-0.0554139,0.310498,0.565407,0.0,0.0
1981377274,0.250042,-0.0438111,0.313008,0.566281,0.0,0.0
1981398407,0.233228,-0.0337411,0.314348,0.566281,0.0,0.0
1981418099,0.206471,-0.0231547,0.316778,0.567175,0.0,0.0
1981439223,0.177335,-0.0160828,0.322875,0.568048,0.0,0.0
1981462678,0.164097,-0.00848497,0.32803,0.56901,0.0,0.0
1981482012,0.142178,-0.00138734,0.3351,0.570268,0.0,0.0
1981502700,0.118626,0.00711432,0.341071,0.572059,0.0,0.0
1981522387,0.0851466,0.0174971,0.351421,0.574642,0.0,0.0
1981546025,0.045788,0.0291108,0.364763,0.577894,0.0,0.0
1981567309,0.0282399,0.0332918,0.37228,0.577894,0.0,0.0
1981585943,0.0296669,0.0320245,0.371722,0.580927,0.0,0.0
1981606891,0.0240784,0.0334425,0.374154,0.583359,0.0,0.0
1981631648,-0.00393312,0.0430287,0.383463,0.586227,0.0,0.0
1981655583,-0.0449262,0.049,0.383951,0.589644,0.0,0.0
1981679687,-0.0580613,0.0455509,0.386159,0.593137,0.0,0.0
1981698826,-0.0565432,0.0362269,0.390376,0.595971,0.0,0.0
1981720480,-0.0549655,0.0293668,0.393672,0.598903,0.0,0.0
1981740091,-0.0697893,0.0249731,0.397714,0.602949,0.0,0.0
1981763704,-0.0915273,0.019722,0.407148,0.607556,0.0,0.0
1981784493,-0.105629,0.0195759,0.411584,0.607556,0.0,0.0
1981808814,-0.126926,0.0166266,0.418662,0.612257,0.0,0.0
1981827512,-0.134504,0.0131112,0.422253,0.617267,0.0,0.0
1981848242,-0.152306,0.00642196,0.42737,0.622199,0.0,0.0
1981874081,-0.165262,-0.000283462,0.433664,0.627337,0.0,0.0
1981896247,-0.174631,-0.00473226,0.442636,0.632615,0.0,0.0
1981916434,-0.169107,-0.0153172,0.449109,0.637929,0.0,0.0
1981937224,-0.128775,-0.0303511,0.453378,0.642515,0.0,0.0
1981956375,-0.0762306,-0.0646546,0.466075,0.585049,0.0,0.0
1981980422,-0.014168,-0.103333,0.472938,0.473232,0.0,0.0
1982001224,0.0419582,-0.114223,0.448565,0.473232,0.0,0.0
1982020292,0.0815365,-0.143647,0.437902,0.377369,0.0,0.0
1982041133,0.11672,-0.168013,0.425888,0.295715,0.0,0.0
1982066429,0.142594,-0.177442,0.411973,0.185426,0.0,0.0
1982089079,0.14997,-0.179216,0.404167,0.132521,0.0,0.0
1982108259,0.156515,-0.185039,0.405908,0.0690974,0.0,0.0
1982129609,0.145669,-0.187676,0.412892,0.0692451,0.0,0.0
1982150445,0.127246,-0.184371,0.425183,0.0708669,0.0,0.0
1982174508,0.10927,-0.192139,0.439772,0.073595,0.0,0.0
1982198409,0.0774904,-0.197324,0.460839,0.0771692,0.0,0.0
1982221985,0.0179599,-0.194293,0.492895,0.083425,0.0,0.0
1982241268,-0.0367014,-0.203485,0.503639,0.0909869,0.0,0.0
1982262791,-0.0697432,-0.18739,0.500995,0.0909869,0.0,0.0
1982282042,-0.0968797,-0.21047,0.507277,0.0973299,0.0,0.0
1982306013,-0.104186,-0.234792,0.512017,0.100851,0.0,0.0
1982327191,-0.0898116,-0.264869,0.516598,0.102418,0.0,0.0
1982345975,-0.0569897,-0.299644,0.524112,0.101466,0.0,0.0
1982366848,-0.0350826,-0.328144,0.533995,0.100479,0.0,0.0
1982390734,-0.0278774,-0.351466,0.545077,0.101053,0.0,0.0
1982415204,-0.0181389,-0.372106,0.55221,0.102884,0.0,0.0
1982438890,0.00295717,-0.389517,0.552957,0.102897,0.0,0.0
1982460840,0.039209,-0.404798,0.549792,0.101419,0.0,0.0
1982484012,0.0784184,-0.427477,0.538454,0.0995557,0.0,0.0
1982502857,0.105122,-0.446249,0.534463,0.0990663,0.0,0.0
1982527301,0.118392,-0.455106,0.535437,0.100423,0.0,0.0
1982548494,0.121988,-0.428715,0.530204,0.100423,0.0,0.0
1982572387,0.102661,-0.419763,0.542642,0.103481,0.0,0.0
1982596444,0.092403,-0.413831,0.550781,0.10821,0.0,0.0
1982620405,0.074986,-0.410095,0.556518,0.112503,0.0,0.0
1982639589,0.0665986,-0.41061,0.55903,0.11676,0.0,0.0
1982660512,0.0771976,-0.422867,0.54898,0.119933,0.0,0.0
1982684500,0.0750729,-0.425676,0.541873,0.119947,0.0,0.0
1982708756,0.0334508,-0.415391,0.535883,0.123054,0.0,0.0
1982728407,-0.00390143,-0.407333,0.530677,0.126289,0.0,0.0
1982749176,-0.0331367,-0.379439,0.50944,0.128597,0.0,0.0
1982768433,-0.051999,-0.366009,0.494688,0.128335,0.0,0.0
1982792483,-0.095188,-0.322706,0.473589,0.12988,0.0,0.0
1982813809,-0.0941285,-0.297521,0.455623,0.12988,0.0,0.0
1982837166,-0.0749095,-0.265901,0.425074,0.128491,0.0,0.0
1982856423,-0.0334666,-0.268611,0.410193,0.124004,0.0,0.0
1982877627,-0.0177293,-0.220715,0.385385,0.117191,0.0,0.0
1982901704,-0.075847,-0.179818,0.37671,0.116626,0.0,0.0
1982926429,-0.161935,-0.141676,0.368607,0.122061,0.0,0.0
1982951243,-0.232733,-0.129202,0.366964,0.128449,0.0,0.0
1982974116,-0.274511,-0.118375,0.357203,0.132104,0.0,0.0
1982993265,-0.292462,-0.0919663,0.33796,0.132868,0.0,0.0
1983013972,-0.307814,-0.104555,0.339722,0.131964,0.0,0.0
1983038400,-0.306139,-0.102174,0.331216,0.129779,0.0,0.0
1983058400,-0.287083,-0.0942097,0.320887,0.12533,0.0,0.0
1983079339,-0.270513,-0.115586,0.328531,0.12533,0.0,0.0
1983097962,-0.261156,-0.131067,0.335279,0.121525,0.0,0.0
1983118768,-0.258275,-0.119841,0.329078,0.119079,0.0,0.0
1983142747,-0.239694,-0.159967,0.346673,0.11738,0.0,0.0
1983166712,-0.193127,-0.16201,0.33757,0.111755,0.0,0.0
1983185914,-0.174841,-0.153595,0.327414,0.104955,0.0,0.0
1983206670,-0.170697,-0.141722,0.316842,0.100131,0.0,0.0
1983230728,-0.188631,-0.130642,0.301178,0.0966001,0.0,0.0
1983255245,-0.202242,-0.124508,0.293088,0.0920003,0.0,0.0
1983279954,-0.252167,-0.0908272,0.278756,0.0902629,0.0,0.0
1983303487,-0.297375,-0.10901,0.286194,0.0902556,0.0,0.0
1983323322,-0.311962,-0.0880981,0.276083,0.0893542,0.0,0.0
1983344335,-0.288764,-0.0975514,0.28033,0.0893542,0.0,0.0
1983364891,-0.271123,-0.10258,0.281628,0.0870652,0.0,0.0
1983389069,-0.270911,-0.139181,0.304344,0.0851394,0.0,0.0
1983413217,-0.268565,-0.120051,0.304166,0.0863916,0.0,0.0
1983436516,-0.258974,-0.130057,0.313612,0.0883767,0.0,0.0
1983456438,-0.227386,-0.163807,0.327619,0.0900436,0.0,0.0
1983477144,-0.20705,-0.137942,0.314187,0.0897788,0.0,0.0
1983496439,-0.207306,-0.165601,0.320606,0.0912313,0.0,0.0
1983520476,-0.251601,-0.186129,0.320643,0.0948787,0.0,0.0
1983541851,-0.261341,-0.211445,0.325746,0.0993373,0.0,0.0
1983560384,-0.248919,-0.21188,0.31955,0.101841,0.0,0.0
1983581149,-0.234748,-0.204623,0.310733,0.101841,0.0,0.0
1983605625,-0.283081,-0.207863,0.30702,0.103513,0.0,0.0
1983629658,-0.347134,-0.189271,0.297344,0.109106,0.0,0.0
1983653712,-0.40772,-0.185207,0.28984,0.115756,0.0,0.0
1983677276,-0.417163,-0.173818,0.274883,0.12139,0.0,0.0
1983696460,-0.391046,-0.172322,0.260259,0.121861,0.0,0.0
1983718745,-0.36582,-0.152382,0.232587,0.117284,0.0,0.0
1983742360,-0.3402,-0.145877,0.213578,0.111258,0.0,0.0
1983766125,-0.331247,-0.115786,0.190592,0.106599,0.0,0.0
1983790844,-0.318957,-0.0965591,0.172487,0.101619,0.0,0.0
1983814889,-0.304167,-0.0907586,0.159733,0.0952624,0.0,0.0
1983839548,-0.29535,-0.0677122,0.142889,0.0888966,0.0,0.0
1983864129,-0.311759,-0.0515181,0.127855,0.082597,0.0,0.0
1983887146,-0.291308,-0.0250614,0.112655,0.0763244,0.0,0.0
1983905987,-0.257734,-0.0442219,0.109973,0.0685259,0.0,0.0
1983930026,-0.204871,-0.0201595,0.0959477,0.0593527,0.0,0.0
1983951276,-0.20211,-0.0112551,0.0888855,0.0519852,0.0,0.0
1983970480,-0.266425,-0.00714495,0.0815152,0.0480275,0.0,0.0
1983991275,-0.311572,-0.0110095,0.0832724,0.0480275,0.0,0.0
1984015664,-0.35546,-0.00170605,0.0779405,0.0459098,0.0,0.0
1984034500,-0.382878,0.00606305,0.0715373,0.0430202,0.0,0.0
1984058785,-0.397805,-0.00436621,0.0710915,0.0396764,0.0,0.0
1984079685,-0.371999,0.00883394,0.0645936,0.0357007,0.0,0.0
1984098830,-0.337311,-0.0345894,0.0693287,0.030345,0.0,0.0
1984120358,-0.294655,-0.0215342,0.0651729,0.0251061,0.0,0.0
1984144403,-0.281334,-0.0537373,0.0707143,0.0217332,0.0,0.0
1984168424,-0.285203,-0.058286,0.0695114,0.0197821,0.0,0.0
1984192519,-0.299088,-0.0743193,0.0662013,0.0180737,0.0,0.0
1984212128,-0.283643,-0.0919928,0.066913,0.0162634,0.0,0.0
1984232384,-0.261453,-0.105511,0.0699955,0.0162634,0.0,0.0
1984253227,-0.246865,-0.121976,0.0710238,0.0152386,0.0,0.0
1984277282,-0.213933,-0.155671,0.0736273,0.0147001,0.0,0.0
1984301683,-0.188358,-0.141782,0.0619758,0.0147741,0.0,0.0
1984325352,-0.14777,-0.160522,0.0609907,0.0156261,0.0,0.0
1984344873,-0.111155,-0.182,0.0610757,0.0177385,0.0,0.0
1984365098,-0.0465313,-0.213095,0.0584627,0.0206222,0.0,0.0
1984389572,0.0373631,-0.235812,0.0369076,0.0238904,0.0,0.0
1984413091,0.118718,-0.265828,0.00317809,0.0279302,0.0,0.0
1984432442,0.16654,-0.285086,-0.014742,0.0328442,0.0,0.0
1984453124,0.144754,-0.309903,3.48379e-05,0.0377322,0.0,0.0
1984477174,0.0417174,-0.326859,0.042601,0.0423656,0.0,0.0
1984501183,-0.00432921,-0.318837,0.0582093,0.0470086,0.0,0.0
1984521308,-0.026911,-0.293588,0.0568682,0.0509925,0.0,0.0
1984542579,-0.0471857,-0.283945,0.0580931,0.0509925,0.0,0.0
1984566359,-0.0787851,-0.299092,0.0622276,0.0542798,0.0,0.0
1984585300,-0.096312,-0.313342,0.0582116,0.0572304,0.0,0.0
1984607449,-0.0780669,-0.309098,0.0555136,0.0596706,0.0,0.0
1984630666,-0.0445828,-0.29018,0.0492238,0.0617685,0.0,0.0
1984654777,0.00219509,-0.275627,0.0415144,0.0633974,0.0,0.0
1984679292,0.0261739,-0.295449,0.0266979,0.064755,0.0,0.0
1984698371,0.0334059,-0.31993,0.0243463,0.065986,0.0,0.0
1984718721,0.0116896,-0.303533,0.0326246,0.0668474,0.0,0.0
1984742703,0.016891,-0.273886,0.0270039,0.0670406,0.0,0.0
1984766662,0.0188184,-0.242573,0.0182998,0.0667308,0.0,0.0
1984785988,0.0308678,-0.249243,0.0134337,0.0657292,0.0,0.0
1984807258,0.0591643,-0.247421,0.00276171,0.0657292,0.0,0.0
1984826792,0.0773192,-0.229746,-0.0042134,0.0641247,0.0,0.0
1984850871,0.0593695,-0.194975,-0.00387075,0.0620744,0.0,0.0
1984871648,0.0195733,-0.163028,0.0101405,0.0595038,0.0,0.0
1984890845,-0.00826026,-0.191603,0.0170741,0.0570767,0.0,0.0
1984912336,-0.0147995,-0.160845,0.0182518,0.0548594,0.0,0.0
1984931657,-0.0491256,-0.150603,0.0176952,0.0532297,0.0,0.0
1984955660,-0.0954043,-0.1583,0.0233096,0.0522566,0.0,0.0
1984976312,-0.140307,-0.168105,0.0270305,0.0522566,0.0,0.0
1984995549,-0.141732,-0.162741,0.0264612,0.0515576,0.0,0.0
1985016298,-0.116229,-0.138307,0.0217062,0.049891,0.0,0.0
1985040858,-0.0778658,-0.130259,0.0133284,0.0473003,0.0,0.0
1985060524,-0.017948,-0.107651,0.00913352,0.0444335,0.0,0.0
1985084472,0.0418705,-0.122207,-0.0033754,0.0417276,0.0,0.0
1985105294,0.0947043,-0.109417,-0.00970937,0.0389383,0.0,0.0
1985124805,0.122925,-0.102151,-0.00718786,0.0359338,0.0,0.0
1985145265,0.140365,-0.101282,-0.00783413,0.0359338,0.0,0.0
1985169054,0.126093,-0.0844047,-0.00627523,0.032094,0.0,0.0
1985193094,0.0966527,-0.0751253,-0.00457381,0.0274148,0.0,0.0
1985212389,0.0805064,-0.0501066,-0.00303333,0.0222621,0.0,0.0
1985233228,0.0552779,-0.0499495,-0.00373339,0.0172218,0.0,0.0
1985258007,0.0528743,-0.0360498,-0.00362053,0.0118598,0.0,0.0
1985281245,0.0403921,-0.0510298,-0.00388985,0.00631632,0.0,0.0
1985305620,0.0139636,-0.0501021,-0.00380988,0.000491694,0.0,0.0
1985326616,-0.0259291,-0.0846272,-0.00212922,0.0,0.0,0.0
1985345232,-0.0288852,-0.0702704,-0.0014968,0.0,0.0,0.0
1985366652,-0.0136169,-0.0584652,-0.00516767,0.0,0.0,0.0
1985386110,0.0107345,-0.048069,-0.0075543,0.0,0.0,0.0
1985410042,0.0200295,-0.0414996,-0.0108051,0.0,0.0,0.0
1985430778,0.0454635,-0.0549028,-0.0117184,0.0,0.0,0.0
1985449980,0.0715799,-0.0828453,-0.0128851,0.0,0.0,0.0
1985470630,0.0953962,-0.0666437,-0.012141,0.0,0.0,0.0
1985495215,0.110913,-0.0826796,-0.012571,0.0,0.0,0.0
1985518696,0.0979967,-0.0731371,-0.0143039,0.0,0.0,0.0
1985537939,0.101934,-0.0680528,-0.0132715,0.0,0.0,0.0
1985559527,0.104489,-0.0638236,-0.0125658,0.0,0.0,0.0
1985583343,0.0899229,-0.086796,-0.0133125,0.0,0.0,0.0
1985607159,0.0402322,-0.0793786,-0.0158368,0.0,0.0,0.0
1985627289,0.0111017,-0.071763,-0.014952,0.0,0.0,0.0
1985647540,-0.0100158,-0.0775805,-0.0127969,0.0,0.0,0.0
1985666825,-0.0360916,-0.0760922,-0.00627619,0.0,0.0,0.0
1985687705,-0.0612237,-0.0977945,0.000221504,0.0,0.0,0.0
1985712218,-0.0995454,-0.11005,0.00596403,0.0,0.0,0.0
1985736947,-0.108723,-0.13248,0.00805094,0.0,0.0,0.0
1985760460,-0.104513,-0.123439,0.00590666,0.0,0.0,0.0
1985779685,-0.0802017,-0.150018,-0.00134925,0.0,0.0,0.0
1985800299,-0.0598723,-0.153538,-0.0121404,0.0,0.0,0.0
1985824476,-0.0114713,-0.177432,-0.0265676,0.0,0.0,0.0
1985844418,0.0265442,-0.17125,-0.0298767,0.0,0.0,0.0
1985868894,0.0605271,-0.172925,-0.030902,0.0,0.0,0.0
1985889230,0.0692816,-0.17691,-0.0317685,0.0,0.0,0.0
1985908370,0.066868,-0.20283,-0.0361595,0.0,0.0,0.0
1985929816,0.0959958,-0.22595,-0.0383549,0.0,0.0,0.0
1985953605,0.139544,-0.242433,-0.0414847,0.0,0.0,0.0
1985977587,0.185485,-0.24904,-0.0432955,0.0,0.0,0.0
1985996403,0.213816,-0.264015,-0.0502735,0.0,0.0,0.0
1986018008,0.251312,-0.266217,-0.0505905,0.0,0.0,0.0
1986041132,0.280252,-0.269039,-0.0504657,0.0,0.0,0.0
1986065256,0.300584,-0.256232,-0.0476496,0.0,0.0,0.0
1986089221,0.304493,-0.278696,-0.054427,0.0,0.0,0.0
1986110028,0.328436,-0.300399,-0.0581004,0.0,0.0,0.0
1986129229,0.343392,-0.278359,-0.0536498,0.0,0.0,0.0
1986150418,0.333431,-0.278666,-0.0525592,0.0,0.0,0.0
1986174588,0.318976,-0.273732,-0.0467963,0.0,0.0,0.0
1986198643,0.302582,-0.27243,-0.0420575,0.0,0.0,0.0
1986223237,0.278801,-0.280219,-0.0430956,0.0,0.0,0.0
1986246718,0.266375,-0.272987,-0.0380233,0.0,0.0,0.0
1986266015,0.259007,-0.292734,-0.0363561,0.0,0.0,0.0
1986286872,0.247801,-0.292153,-0.0325704,0.0,0.0,0.0
1986310744,0.223338,-0.301782,-0.0335593,0.0,0.0,0.0
1986335202,0.226015,-0.29802,-0.0304809,0.0,0.0,0.0
1986359187,0.234577,-0.291382,-0.0276188,0.0,0.0,0.0
1986378825,0.248558,-0.308537,-0.0315819,0.0,0.0,0.0
1986399596,0.260889,-0.291255,-0.0323341,0.0,0.0,0.0
1986419305,0.239364,-0.31843,-0.0316045,0.0,0.0,0.0
1986442904,0.209181,-0.334155,-0.0298369,0.0,0.0,0.0
1986464813,0.197061,-0.345106,-0.0289965,0.0,0.0,0.0
1986485281,0.185803,-0.332592,-0.0272159,0.0,0.0,0.0
1986508444,0.159712,-0.357741,-0.0258986,0.0,0.0,0.0
1986527652,0.149301,-0.373019,-0.0257196,0.0,0.0,0.0
1986551587,0.126675,-0.352784,-0.0208902,0.0,0.0,0.0
1986572856,0.122791,-0.354248,-0.0209058,0.0,0.0,0.0
1986591658,0.125087,-0.344557,-0.0213631,0.0,0.0,0.0
1986612434,0.13059,-0.348702,-0.0228705,0.0,0.0,0.0
1986632757,0.135651,-0.344451,-0.0240276,0.0,0.0,0.0
1986656751,0.155091,-0.349178,-0.0274632,0.0,0.0,0.0
1986677688,0.174807,-0.344602,-0.030044,0.0,0.0,0.0
