timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1987918142,32767,32767,32767,32767,32767,-40,32767
1987922142,-16,32767,32767,32767,32767,32767,32767
1987926152,32767,32767,32767,32767,32767,32767,32767
1987930272,32767,32767,32767,32767,-42,-49,32767
1987934165,-28,32767,32767,32767,32767,32767,32767
1987938142,32767,32767,32767,32767,32767,-40,32767
1987942261,2,32767,32767,32767,-61,32767,32767
1987946142,32767,32767,32767,32767,32767,32767,32767
1987950142,32767,32767,32767,32767,-38,-48,32767
1987954159,-9,32767,32767,32767,32767,32767,32767
1987958270,32767,32767,32767,32767,32767,32767,32767
1987962142,32767,32767,32767,32767,32767,-72,32767
1987966142,-20,32767,32767,32767,32767,32767,32767
1987970142,32767,32767,32767,32767,-37,-48,32767
1987974145,32767,32767,32767,32767,32767,32767,32767
1987978142,-33,32767,32767,32767,32767,32767,32767
1987982142,32767,32767,32767,32767,-57,-72,32767
1987986273,-5,32767,32767,32767,32767,32767,32767
1987990142,32767,32767,32767,32767,-36,-39,32767
1987994166,32767,32767,32767,32767,32767,32767,32767
1987998145,-17,32767,32767,32767,32767,32767,32767
1988002159,32767,32767,32767,32767,32767,-72,32767
1988006142,32767,32767,-52,32767,32767,32767,32767
1988010142,-28,32767,32767,32767,32767,-40,32767
1988014307,32767,32767,32767,32767,-75,32767,32767
1988018173,3,32767,32767,32767,32767,32767,32767
1988022142,32767,32767,32767,32767,-53,-64,32767
1988027073,32767,32767,32767,32767,32767,32767,32767
1988030942,-14,32767,32767,32767,-40,-39,32767
1988034962,32767,32767,32767,32767,32767,32767,32767
1988038944,32767,32767,32767,32767,32767,32767,32767
1988042942,-25,32767,32767,32767,32767,-72,32767
1988046942,32767,32767,32767,32767,32767,32767,32767
1988050942,3,32767,32767,32767,-38,-48,32767
1988054945,32767,32767,32767,32767,32767,32767,32767
1988058946,32767,32767,32767,32767,32767,32767,32767
1988062946,-9,32767,32767,32767,-57,-72,32767
1988066970,32767,32767,32767,32767,32767,32767,32767
1988070942,32767,32767,32767,32767,-37,-40,32767
1988074942,-19,32767,32767,32767,32767,32767,32767
1988078942,32767,32767,32767,32767,32767,32767,32767
1988082942,32767,32767,32767,32767,32767,-54,32767
1988086942,-29,32767,32767,32767,32767,32767,32767
1988090942,32767,32767,32767,32767,32767,-40,32767
1988094943,0,32767,32767,32767,-74,32767,32767
1988098946,32767,32767,32767,32767,32767,32767,32767
1988102942,32767,32767,32767,32767,-54,-48,32767
1988106942,-9,32767,32767,32767,32767,32767,32767
1988110942,32767,32767,32767,32767,32767,-40,32767
1988114942,32767,32767,32767,32767,-73,32767,32767
1988118989,-19,32767,32767,32767,32767,32767,32767
1988122942,32767,32767,32767,32767,32767,-48,32767
1988126942,32767,32767,32767,32767,32767,32767,32767
1988130942,-29,32767,32767,32767,32767,32767,32767
1988134942,32767,32767,32767,32767,-72,-70,32767
1988138943,0,32767,32767,32767,32767,32767,32767
1988142942,32767,32767,32767,32767,-51,-48,32767
1988146942,32767,32767,32767,32767,32767,32767,32767
1988150959,-6,32767,32767,32767,32767,32767,32767
1988154942,32767,32767,32767,32767,-70,-72,32767
1988158942,32767,32767,32767,32767,32767,32767,32767
1988162942,-17,32767,32767,32767,32767,-40,32767
1988166942,32767,32767,32767,32767,32767,32767,32767
1988170972,32767,32767,32767,32767,32767,32767,32767
1988174942,-28,32767,32767,32767,-69,-64,32767
1988178942,32767,32767,32767,32767,32767,32767,32767
1988183742,-9,32767,32767,32767,-56,-48,32767
1988187742,32767,32767,32767,32767,32767,32767,32767
1988191769,32767,32767,32767,32767,32767,32767,32767
1988195742,-20,32767,32767,32767,-76,-72,32767
1988199746,32767,32767,32767,32767,32767,32767,32767
1988203742,32767,32767,32767,32767,32767,-48,32767
1988207742,-32,32767,-97,32767,32767,32767,32767
1988211742,32767,32767,32767,32767,32767,32767,32767
1988215742,-4,32767,32767,32767,-73,-72,32767
1988219863,32767,32767,32767,32767,32767,32767,32767
1988223742,32767,32767,32767,32767,-53,-39,32767
1988227742,-16,32767,32767,32767,32767,32767,32767
1988231742,32767,32767,32767,32767,32767,32767,32767
1988235742,32767,32767,32767,32767,-72,-48,32767
1988239742,-28,32767,32767,32767,32767,32767,32767
1988243864,32767,32767,32767,32767,32767,-41,32767
1988247749,3,32767,32767,32767,32767,32767,32767
1988251744,32767,32767,32767,32767,32767,32767,32767
1988255742,32767,32767,32767,32767,-70,-48,32767
1988259742,-9,32767,32767,32767,32767,32767,32767
1988263742,32767,32767,32767,32767,-49,-40,32767
1988267742,32767,32767,32767,32767,32767,32767,32767
1988271742,-20,32767,32767,32767,32767,32767,32767
1988275742,32767,32767,32767,32767,-69,-48,32767
1988279742,32767,32767,32767,32767,32767,32767,32767
1988283766,-32,32767,32767,32767,32767,32767,32767
1988287746,32767,32767,32767,32767,32767,-72,32767
1988291743,3,32767,32767,32767,32767,32767,32767
1988295769,32767,32767,32767,32767,-68,-48,32767
1988299742,32767,32767,32767,32767,32767,32767,32767
1988303865,-7,32767,32767,32767,-47,32767,32767
1988307742,32767,32767,32767,32767,32767,-72,32767
1988311746,32767,32767,32767,32767,32767,32767,32767
1988315742,-17,32767,32767,32767,-65,-40,32767
1988319742,32767,32767,32767,32767,32767,32767,32767
1988323736,32767,32767,32767,32767,32767,32767,32767
1988327742,-28,32767,32767,32767,32767,-72,32767
1988331742,32767,32767,32767,32767,32767,32767,32767
1988335742,-1,32767,32767,32767,-64,-40,32767
1988339742,32767,32767,32767,32767,32767,32767,32767
1988343742,32767,32767,32767,32767,-44,32767,32767
1988347769,-13,32767,32767,32767,32767,-64,32767
1988351742,32767,32767,32767,32767,32767,32767,32767
1988355742,32767,32767,32767,32767,-62,-40,32767
1988359745,-25,32767,32767,32767,32767,32767,32767
1988363742,32767,32767,32767,32767,32767,32767,32767
1988367758,4,32767,32767,32767,32767,-64,32767
1988371742,32767,32767,32767,32767,32767,32767,32767
1988375742,32767,32767,32767,32767,-61,-40,32767
1988380545,-13,32767,32767,32767,32767,32767,32767
1988384552,32767,32767,32767,32767,-49,32767,32767
1988388542,32767,32767,32767,32767,32767,32767,32767
1988392542,-25,32767,32767,32767,32767,32767,32767
1988396542,32767,32767,32767,32767,-68,-40,32767
1988400542,4,32767,32767,32767,32767,32767,32767
1988404573,32767,32767,-51,32767,32767,32767,32767
1988408551,32767,32767,32767,32767,32767,-48,32767
1988412542,-9,32767,32767,32767,32767,32767,32767
1988416542,32767,32767,32767,32767,-65,-40,32767
1988420569,32767,32767,32767,32767,32767,32767,32767
1988424542,-14,32767,32767,32767,-45,32767,32767
1988428542,32767,32767,32767,32767,32767,-48,32767
1988432542,32767,32767,32767,32767,32767,32767,32767
1988436542,-24,32767,32767,32767,-64,32767,32767
1988440542,32767,32767,32767,32767,32767,-72,32767
1988444542,4,32767,32767,32767,32767,32767,32767
1988448542,32767,32767,32767,32767,32767,-48,32767
1988452542,32767,32767,32767,32767,32767,32767,32767
1988456542,-5,32767,32767,32767,-62,32767,32767
1988460542,32767,32767,32767,32767,32767,-72,32767
1988464542,32767,32767,32767,32767,-41,32767,32767
1988468545,-17,32767,32767,32767,32767,-40,32767
1988472564,32767,32767,32767,32767,32767,32767,32767
1988476542,32767,32767,32767,32767,-61,32767,32767
1988480579,-29,32767,32767,32767,32767,-72,32767
1988484542,32767,32767,32767,32767,32767,32767,32767
1988488566,-1,32767,32767,32767,32767,-40,32767
1988492542,32767,32767,32767,32767,32767,32767,32767
1988496542,32767,32767,32767,32767,-60,32767,32767
1988500546,-12,32767,32767,32767,32767,-64,32767
1988505508,32767,32767,32767,32767,-48,32767,32767
1988509342,32767,32767,32767,32767,32767,-38,32767
1988513342,-29,32767,32767,32767,32767,32767,32767
1988517342,32767,32767,32767,32767,-65,32767,32767
1988521347,3,32767,32767,32767,32767,-72,32767
1988525365,32767,32767,32767,32767,32767,32767,32767
1988529342,32767,32767,32767,32767,32767,-48,32767
1988533342,-9,32767,32767,32767,32767,32767,32767
1988537342,32767,32767,32767,32767,-64,32767,32767
1988541342,32767,32767,32767,32767,32767,-72,32767
1988545377,-19,32767,32767,32767,-44,32767,32767
1988549342,32767,32767,32767,32767,32767,-40,32767
1988553342,32767,32767,32767,32767,32767,32767,32767
1988557342,-30,32767,32767,32767,-62,32767,32767
1988561348,32767,32767,32767,32767,32767,-48,32767
1988565342,-1,32767,32767,32767,32767,32767,32767
1988569347,32767,32767,32767,32767,32767,-40,32767
1988573346,32767,32767,32767,32767,32767,32767,32767
1988577342,-12,32767,32767,32767,-61,32767,32767
1988581468,32767,32767,32767,32767,32767,-49,32767
1988585342,32767,32767,32767,32767,-40,32767,32767
1988589463,-22,32767,32767,32767,32767,-41,32767
1988593342,32767,32767,32767,32767,32767,32767,32767
1988597467,32767,32767,32767,32767,-61,32767,32767
1988601342,-30,32767,32767,32767,32767,-48,32767
1988605342,32767,32767,32767,32767,32767,32767,32767
1988609371,0,32767,-83,32767,32767,32767,32767
1988613342,32767,32767,32767,32767,32767,-72,32767
1988617342,32767,32767,32767,32767,-58,32767,32767
1988621342,-12,32767,32767,32767,32767,-40,32767
1988625342,32767,32767,32767,32767,-37,32767,32767
1988629342,32767,32767,32767,32767,32767,32767,32767
1988633342,-21,32767,32767,32767,32767,-72,32767
1988637342,32767,32767,32767,32767,-57,32767,32767
1988641342,32767,32767,32767,32767,32767,-40,32767
1988645347,-33,32767,32767,32767,32767,32767,32767
1988649381,32767,32767,32767,32767,32767,32767,32767
1988653346,-4,32767,32767,32767,32767,-56,32767
1988657342,32767,32767,32767,32767,-54,32767,32767
1988661342,32767,32767,32767,32767,32767,-40,32767
1988665342,-13,32767,32767,32767,32767,32767,32767
1988669344,32767,32767,32767,32767,-74,32767,32767
1988673470,32767,32767,32767,32767,32767,-65,32767
1988677342,-22,32767,32767,32767,-53,32767,32767
1988681342,32767,32767,32767,32767,32767,-40,32767
1988685342,32767,32767,32767,32767,32767,32767,32767
1988689342,-32,32767,32767,32767,32767,32767,32767
1988693374,32767,32767,32767,32767,32767,-64,32767
1988697342,-4,32767,32767,32767,-52,32767,32767
1988701381,32767,32767,32767,32767,32767,32767,32767
1988705342,32767,32767,32767,32767,32767,-72,32767
1988709342,-13,32767,32767,32767,-70,32767,32767
1988713487,32767,32767,32767,32767,32767,-41,32767
1988717342,32767,32767,32767,32767,-49,32767,32767
1988721342,-22,32767,32767,32767,32767,32767,32767
1988725342,32767,32767,32767,32767,32767,-72,32767
1988729342,32767,32767,32767,32767,32767,32767,32767
1988734142,-41,32767,32767,32767,32767,-48,32767
1988738143,32767,32767,32767,32767,-56,32767,32767
1988742277,-13,32767,32767,32767,32767,-41,32767
1988746142,32767,32767,32767,32767,-36,32767,32767
1988750142,32767,32767,32767,32767,32767,32767,32767
1988754145,-22,32767,32767,32767,32767,-48,32767
1988758142,32767,32767,32767,32767,-54,32767,32767
1988762151,32767,32767,32767,32767,32767,32767,32767
1988766157,-33,32767,32767,32767,32767,-72,32767
1988770270,32767,32767,32767,32767,32767,32767,32767
1988774289,-4,32767,32767,32767,32767,-40,32767
1988778142,32767,32767,32767,32767,-53,32767,32767
1988782145,32767,32767,32767,32767,32767,32767,32767
1988786142,-13,32767,32767,32767,32767,-72,32767
1988790145,32767,32767,32767,32767,-72,32767,32767
1988794159,32767,32767,32767,32767,32767,-40,32767
1988798271,-23,32767,32767,32767,-52,32767,32767
1988802142,32767,32767,32767,32767,32767,32767,32767
1988806142,32767,32767,-52,32767,32767,-72,32767
1988810142,-33,32767,32767,32767,32767,32767,32767
1988814273,32767,32767,32767,32767,32767,-41,32767
1988818142,-4,32767,32767,32767,-49,32767,32767
1988822142,32767,32767,32767,32767,32767,32767,32767
1988826264,32767,32767,32767,32767,32767,-65,32767
1988830142,-17,32767,32767,32767,-69,32767,32767
1988834942,32767,32767,32767,32767,32767,-48,32767
1988838944,4,32767,32767,32767,-56,32767,32767
1988842942,32767,32767,32767,32767,32767,32767,32767
1988846971,32767,32767,32767,32767,32767,-72,32767
1988850942,-9,32767,32767,32767,32767,32767,32767
1988854945,32767,32767,32767,32767,32767,-48,32767
1988858942,32767,32767,32767,32767,-54,32767,32767
1988862942,-21,32767,32767,32767,32767,32767,32767
1988866942,32767,32767,32767,32767,32767,-64,32767
1988870944,32767,32767,32767,32767,-73,32767,32767
1988875065,-30,32767,32767,32767,32767,-41,32767
1988878942,32767,32767,32767,32767,-53,32767,32767
1988882956,2,32767,32767,32767,32767,32767,32767
1988886942,32767,32767,32767,32767,32767,-46,32767
1988890942,32767,32767,32767,32767,32767,32767,32767
1988894942,-9,32767,32767,32767,32767,-40,32767
1988898969,32767,32767,32767,32767,-52,32767,32767
1988902942,32767,32767,32767,32767,32767,32767,32767
1988906942,-20,32767,32767,32767,32767,-48,32767
1988910951,32767,32767,32767,32767,-70,32767,32767
1988914942,32767,32767,32767,32767,32767,32767,32767
1988918942,-32,32767,32767,32767,-49,-72,32767
1988922942,32767,32767,32767,32767,32767,32767,32767
1988926942,-3,32767,32767,32767,32767,-48,32767
1988930942,32767,32767,32767,32767,32767,32767,32767
1988934945,32767,32767,32767,32767,32767,32767,32767
1988938945,-14,32767,32767,32767,-48,-72,32767
1988942942,32767,32767,32767,32767,32767,32767,32767
1988946942,32767,32767,32767,32767,32767,-40,32767
1988950963,-24,32767,32767,32767,-68,32767,32767
1988954942,32767,32767,32767,32767,32767,32767,32767
1988958957,4,32767,32767,32767,-46,-72,32767
1988962942,32767,32767,32767,32767,32767,32767,32767
1988967742,32767,32767,32767,32767,32767,-48,32767
1988971769,-17,32767,32767,32767,32767,32767,32767
1988975762,32767,32767,32767,32767,32767,32767,32767
1988979742,32767,32767,32767,32767,-53,-72,32767
1988983750,-29,32767,32767,32767,32767,32767,32767
1988987742,32767,32767,32767,32767,32767,-48,32767
1988991745,-1,32767,32767,32767,-73,32767,32767
1988995742,32767,32767,32767,32767,32767,32767,32767
1988999742,32767,32767,32767,32767,-52,-70,32767
1989003742,-12,32767,32767,32767,32767,32767,32767
1989007751,32767,32767,32767,32767,32767,-48,32767
1989011742,32767,32767,-97,32767,32767,32767,32767
1989015742,-20,32767,32767,32767,32767,32767,32767
1989019742,32767,32767,32767,32767,-50,-72,32767
1989023778,32767,32767,32767,32767,32767,32767,32767
1989027742,-30,32767,32767,32767,32767,-40,32767
1989031749,32767,32767,32767,32767,-69,32767,32767
1989035742,-1,32767,32767,32767,32767,32767,32767
1989039745,32767,32767,32767,32767,-49,-48,32767
1989043742,32767,32767,32767,32767,32767,32767,32767
1989047742,-12,32767,32767,32767,32767,-40,32767
1989051742,32767,32767,32767,32767,32767,32767,32767
1989055742,32767,32767,32767,32767,32767,32767,32767
1989059762,-24,32767,32767,32767,-46,-47,32767
1989063742,32767,32767,32767,32767,32767,32767,32767
1989067768,5,32767,32767,32767,32767,-40,32767
1989071742,32767,32767,32767,32767,-66,32767,32767
1989075909,32767,32767,32767,32767,32767,32767,32767
1989079742,-6,32767,32767,32767,-45,-48,32767
1989083742,32767,32767,32767,32767,32767,32767,32767
1989087742,32767,32767,32767,32767,32767,32767,32767
1989091742,-16,32767,32767,32767,32767,-72,32767
1989095742,32767,32767,32767,32767,32767,32767,32767
1989099742,32767,32767,32767,32767,-44,-40,32767
1989103750,-24,32767,32767,32767,32767,32767,32767
1989107742,32767,32767,32767,32767,32767,32767,32767
1989111742,3,32767,32767,32767,-62,-72,32767
1989115742,32767,32767,32767,32767,32767,32767,32767
1989119742,32767,32767,32767,32767,-42,-40,32767
1989123766,-9,32767,32767,32767,32767,32767,32767
1989127769,32767,32767,32767,32767,32767,32767,32767
1989131742,32767,32767,32767,32767,32767,-64,32767
1989135742,-21,32767,32767,32767,32767,32767,32767
1989139742,32767,32767,32767,32767,-41,-40,32767
1989143861,32767,32767,32767,32767,32767,32767,32767
1989147742,-28,32767,32767,32767,32767,32767,32767
1989151742,32767,32767,32767,32767,-60,-64,32767
1989155748,3,32767,32767,32767,32767,32767,32767
1989159742,32767,32767,32767,32767,-38,-40,32767
1989163743,32767,32767,32767,32767,32767,32767,32767
1989167742,-6,32767,32767,32767,32767,32767,32767
1989171742,32767,32767,32767,32767,32767,-64,32767
1989175742,32767,32767,32767,32767,32767,32767,32767
1989179770,-16,32767,32767,32767,-37,32767,32767
1989183743,32767,32767,32767,32767,32767,-72,32767
1989187742,32767,32767,32767,32767,32767,32767,32767
1989191742,-27,32767,32767,32767,-56,-40,32767
1989195742,32767,32767,32767,32767,32767,32767,32767
1989199742,3,32767,32767,32767,32767,32767,32767
1989203742,32767,32767,32767,32767,-75,-72,32767
1989207752,32767,32767,-57,32767,32767,32767,32767
1989212542,-13,32767,32767,32767,32767,-48,32767
1989216542,32767,32767,32767,32767,32767,32767,32767
1989220542,32767,32767,32767,32767,-41,-40,32767
1989224554,-22,32767,32767,32767,32767,32767,32767
1989228542,32767,32767,32767,32767,32767,32767,32767
1989232542,32767,32767,32767,32767,-61,-48,32767
1989236542,-33,32767,32767,32767,32767,32767,32767
1989240542,32767,32767,32767,32767,-38,32767,32767
1989244564,-4,32767,32767,32767,32767,-72,32767
1989248542,32767,32767,32767,32767,32767,32767,32767
1989252564,32767,32767,32767,32767,32767,-40,32767
1989256542,-17,32767,32767,32767,32767,32767,32767
1989260542,32767,32767,32767,32767,-37,32767,32767
1989264542,32767,32767,32767,32767,32767,-72,32767
1989268542,-21,32767,32767,32767,32767,32767,32767
1989272542,32767,32767,32767,32767,-57,-40,32767
1989276542,32767,32767,32767,32767,32767,32767,32767
1989280542,-33,32767,32767,32767,-36,32767,32767
1989284542,32767,32767,32767,32767,32767,-72,32767
1989288542,-4,32767,32767,32767,32767,32767,32767
1989292542,32767,32767,32767,32767,32767,-40,32767
1989296542,32767,32767,32767,32767,32767,32767,32767
1989300542,-13,32767,32767,32767,32767,32767,32767
1989304569,32767,32767,32767,32767,-72,-64,32767
1989308546,32767,32767,32767,32767,32767,32767,32767
1989312542,-21,32767,32767,32767,-52,-40,32767
1989316542,32767,32767,32767,32767,32767,32767,32767
1989320545,32767,32767,32767,32767,32767,32767,32767
1989324542,-29,32767,32767,32767,-69,-64,32767
1989328575,32767,32767,32767,32767,32767,32767,32767
1989332561,0,32767,32767,32767,32767,-40,32767
1989336558,32767,32767,32767,32767,32767,32767,32767
1989340556,32767,32767,32767,32767,32767,32767,32767
1989344542,-9,32767,32767,32767,-68,-56,32767
1989348542,32767,32767,32767,32767,32767,32767,32767
1989352542,32767,32767,32767,32767,-46,32767,32767
1989356569,-21,32767,32767,32767,32767,-72,32767
1989360542,32767,32767,32767,32767,32767,32767,32767
1989364542,32767,32767,32767,32767,-66,-40,32767
1989368555,-32,32767,32767,32767,32767,32767,32767
1989372542,32767,32767,32767,32767,32767,32767,32767
1989377498,-12,32767,32767,32767,32767,-81,32767
1989381342,32767,32767,32767,32767,32767,32767,32767
1989385356,32767,32767,32767,32767,-73,-48,32767
1989389342,-21,32767,32767,32767,32767,32767,32767
1989393342,32767,32767,32767,32767,-52,32767,32767
1989397342,32767,32767,32767,32767,32767,-72,32767
1989401342,-29,32767,32767,32767,32767,32767,32767
1989405342,32767,32767,32767,32767,-70,-40,32767
1989409345,-1,32767,-90,32767,32767,32767,32767
1989413345,32767,32767,32767,32767,32767,32767,32767
1989417342,32767,32767,32767,32767,32767,-72,32767
1989421342,-12,32767,32767,32767,32767,32767,32767
1989425342,32767,32767,32767,32767,-69,-40,32767
1989429482,32767,32767,32767,32767,32767,32767,32767
1989433342,-22,32767,32767,32767,-48,32767,32767
1989437349,32767,32767,32767,32767,32767,-72,32767
1989441342,32767,32767,32767,32767,32767,32767,32767
1989445342,-33,32767,32767,32767,-68,-40,32767
1989449366,32767,32767,32767,32767,32767,32767,32767
1989453342,-4,32767,32767,32767,32767,32767,32767
1989457342,32767,32767,32767,32767,32767,-64,32767
1989462144,32767,32767,32767,32767,32767,32767,32767
1989466142,-21,32767,32767,32767,-74,-40,32767
1989470315,32767,32767,32767,32767,32767,32767,32767
1989474149,32767,32767,32767,32767,-53,32767,32767
1989478317,-32,32767,32767,32767,32767,-74,32767
1989482142,32767,32767,32767,32767,32767,32767,32767
1989486159,-1,32767,32767,32767,-73,-48,32767
1989490142,32767,32767,32767,32767,32767,32767,32767
1989494142,32767,32767,32767,32767,32767,32767,32767
1989498350,-14,32767,32767,32767,32767,-74,32767
1989502169,32767,32767,32767,32767,32767,32767,32767
1989506145,32767,32767,32767,32767,-70,-40,32767
1989510155,-21,32767,32767,32767,32767,32767,32767
1989514142,32767,32767,32767,32767,-50,32767,32767
1989518142,32767,32767,32767,32767,32767,-47,32767
1989522142,-29,32767,32767,32767,32767,32767,32767
1989526309,32767,32767,32767,32767,-71,-42,32767
1989530168,3,32767,32767,32767,32767,32767,32767
1989534145,32767,32767,32767,32767,32767,32767,32767
1989538142,32767,32767,32767,32767,32767,-47,32767
1989542144,-9,32767,32767,32767,32767,32767,32767
1989546142,32767,32767,32767,32767,-68,-40,32767
1989550142,32767,32767,32767,32767,32767,32767,32767
1989554306,-23,32767,32767,32767,-49,32767,32767
1989558149,32767,32767,32767,32767,32767,-48,32767
1989562142,32767,32767,32767,32767,32767,32767,32767
1989566142,-33,32767,32767,32767,-66,32767,32767
1989570142,32767,32767,32767,32767,32767,-72,32767
1989574144,-4,32767,32767,32767,32767,32767,32767
1989578142,32767,32767,32767,32767,32767,-40,32767
1989582292,32767,32767,32767,32767,32767,32767,32767
1989586142,-13,32767,32767,32767,-65,32767,32767
1989590142,32767,32767,32767,32767,32767,-72,32767
1989594145,32767,32767,32767,32767,-44,32767,32767
1989598946,-30,32767,32767,32767,32767,-48,32767
1989602942,32767,32767,32767,32767,32767,32767,32767
1989606942,-1,32767,32767,32767,-70,-40,32767
1989610945,32767,32767,-50,32767,32767,32767,32767
1989614942,32767,32767,32767,32767,32767,32767,32767
1989618942,-11,32767,32767,32767,32767,-48,32767
1989622942,32767,32767,32767,32767,32767,32767,32767
1989626970,32767,32767,32767,32767,-69,32767,32767
1989630964,-22,32767,32767,32767,32767,-72,32767
1989634942,32767,32767,32767,32767,-49,32767,32767
1989638942,32767,32767,32767,32767,32767,-48,32767
1989642942,-32,32767,32767,32767,32767,32767,32767
1989646942,32767,32767,32767,32767,-68,32767,32767
1989650942,-4,32767,32767,32767,32767,-72,32767
1989654942,32767,32767,32767,32767,32767,32767,32767
1989658942,32767,32767,32767,32767,32767,-48,32767
1989662942,-16,32767,32767,32767,32767,32767,32767
1989666942,32767,32767,32767,32767,-66,32767,32767
1989670942,32767,32767,32767,32767,32767,-64,32767
1989674942,-28,32767,32767,32767,-45,32767,32767
1989678969,32767,32767,32767,32767,32767,-40,32767
1989682944,3,32767,32767,32767,32767,32767,32767
1989686942,32767,32767,32767,32767,-65,32767,32767
1989690942,32767,32767,32767,32767,32767,-48,32767
1989694945,-9,32767,32767,32767,32767,32767,32767
1989698942,32767,32767,32767,32767,32767,-40,32767
1989702942,32767,32767,32767,32767,32767,32767,32767
1989706942,-19,32767,32767,32767,-62,32767,32767
1989710942,32767,32767,32767,32767,32767,-56,32767
1989714966,32767,32767,32767,32767,-41,32767,32767
1989718942,-28,32767,32767,32767,32767,32767,32767
1989722942,32767,32767,32767,32767,32767,-72,32767
1989726965,0,32767,32767,32767,-61,32767,32767
1989731002,32767,32767,32767,32767,32767,-41,32767
1989734942,32767,32767,32767,32767,32767,32767,32767
1989738942,-7,32767,32767,32767,32767,32767,32767
1989742946,32767,32767,32767,32767,32767,-72,32767
1989746942,32767,32767,32767,32767,-59,32767,32767
1989751899,-25,32767,32767,32767,32767,-49,32767
1989755742,32767,32767,32767,32767,-46,32767,32767
1989759745,4,32767,32767,32767,32767,-40,32767
1989763742,32767,32767,32767,32767,32767,32767,32767
1989767742,32767,32767,32767,32767,-66,32767,32767
1989771744,-9,32767,32767,32767,32767,-48,32767
1989775742,32767,32767,32767,32767,32767,32767,32767
1989779742,32767,32767,32767,32767,32767,32767,32767
1989783742,-21,32767,32767,32767,32767,-72,32767
1989787742,32767,32767,32767,32767,-64,32767,32767
1989791742,32767,32767,32767,32767,32767,-48,32767
1989795752,-29,32767,32767,32767,-43,32767,32767
1989799742,32767,32767,32767,32767,32767,32767,32767
1989803912,1,32767,32767,32767,32767,-74,32767
1989807742,32767,32767,32767,32767,-62,32767,32767
1989811742,32767,32767,-123,32767,32767,-40,32767
1989815766,-9,32767,32767,32767,32767,32767,32767
1989819745,32767,32767,32767,32767,32767,32767,32767
1989823750,32767,32767,32767,32767,32767,-72,32767
1989827742,-19,32767,32767,32767,-61,32767,32767
1989831908,32767,32767,32767,32767,32767,-42,32767
1989835742,32767,32767,32767,32767,-40,32767,32767
1989839742,-29,32767,32767,32767,32767,32767,32767
1989843742,32767,32767,32767,32767,32767,-48,32767
1989847742,3,32767,32767,32767,-60,32767,32767
1989851742,32767,32767,32767,32767,32767,-40,32767
1989855769,32767,32767,32767,32767,32767,32767,32767
1989859742,-9,32767,32767,32767,32767,32767,32767
1989863742,32767,32767,32767,32767,32767,-48,32767
1989867742,32767,32767,32767,32767,-57,32767,32767
1989871742,-20,32767,32767,32767,32767,-40,32767
1989875742,32767,32767,32767,32767,-36,32767,32767
1989879747,32767,32767,32767,32767,32767,32767,32767
1989883743,-28,32767,32767,32767,32767,32767,32767
1989887742,32767,32767,32767,32767,-54,32767,32767
1989891746,-1,32767,32767,32767,32767,32767,32767
1989895742,32767,32767,32767,32767,32767,-72,32767
1989899766,32767,32767,32767,32767,32767,32767,32767
1989903742,-12,32767,32767,32767,32767,-40,32767
1989907772,32767,32767,32767,32767,-53,32767,32767
1989911742,32767,32767,32767,32767,32767,32767,32767
1989915742,-24,32767,32767,32767,32767,-72,32767
1989919742,32767,32767,32767,32767,-72,32767,32767
1989923742,32767,32767,32767,32767,32767,-40,32767
1989927742,-29,32767,32767,32767,-52,32767,32767
1989931742,32767,32767,32767,32767,32767,32767,32767
1989935739,-1,32767,32767,32767,32767,-56,32767
1989940542,32767,32767,32767,32767,32767,32767,32767
1989944542,32767,32767,32767,32767,32767,-40,32767
1989948542,-16,32767,32767,32767,-57,32767,32767
1989952542,32767,32767,32767,32767,32767,32767,32767
1989956542,32767,32767,32767,32767,-37,-72,32767
1989960542,-28,32767,32767,32767,32767,32767,32767
1989964545,32767,32767,32767,32767,32767,-48,32767
1989968543,-1,32767,32767,32767,-56,32767,32767
1989972542,32767,32767,32767,32767,32767,32767,32767
1989976542,32767,32767,32767,32767,32767,-72,32767
1989980573,-12,32767,32767,32767,32767,32767,32767
1989984542,32767,32767,32767,32767,32767,-48,32767
1989988542,32767,32767,32767,32767,-54,32767,32767
1989992542,-21,32767,32767,32767,32767,32767,32767
1989996542,32767,32767,32767,32767,32767,-48,32767
1990000577,32767,32767,32767,32767,-73,32767,32767
1990004542,-28,32767,32767,32767,32767,-40,32767
1990008542,32767,32767,-44,32767,-53,32767,32767
1990012544,0,32767,32767,32767,32767,32767,32767
1990016542,32767,32767,32767,32767,32767,-47,32767
1990020542,32767,32767,32767,32767,32767,32767,32767
1990024542,-8,32767,32767,32767,32767,-40,32767
1990028542,32767,32767,32767,32767,-49,32767,32767
1990032564,32767,32767,32767,32767,32767,32767,32767
1990036542,-20,32767,32767,32767,32767,-62,32767
1990040542,32767,32767,32767,32767,-68,32767,32767
1990044542,32767,32767,32767,32767,32767,32767,32767
1990048542,-30,32767,32767,32767,-47,-72,32767
1990052542,32767,32767,32767,32767,32767,32767,32767
1990056542,-1,32767,32767,32767,32767,-40,32767
1990060545,32767,32767,32767,32767,32767,32767,32767
1990064546,32767,32767,32767,32767,32767,32767,32767
