timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
2025003260,8.01287,7.879,4.23249,1.0
2025013994,8.04287,7.90869,4.22963,1.0
2025024938,8.07373,7.93914,4.23677,1.0
2025036015,8.09978,7.96364,4.17246,1.0
2025046792,8.11943,7.98318,4.1796,1.0
2025057809,8.12897,7.99214,4.17246,1.0
2025068779,8.12167,7.985,4.17532,1.0
2025080105,8.13531,7.99891,4.18818,1.0
2025090836,8.20145,8.06378,4.17675,1.0
2025102310,8.2843,8.1453,4.17818,1.0
2025113285,8.34944,8.21004,4.22534,1.0
2025124200,8.40028,8.25999,4.24392,1.0
2025135225,8.45676,8.31487,4.17818,1.0
2025146379,8.53427,8.39099,4.17246,1.0
2025157589,8.63923,8.49389,4.17818,1.0
2025168750,8.76297,8.61555,4.17818,1.0
2025180060,8.88371,8.73435,4.18675,1.0
2025190843,8.99317,8.84185,4.1796,1.0
2025201814,9.08135,8.92877,4.17675,1.0
2025212776,9.14458,8.99065,4.17532,1.0
2025223606,9.2016,9.04703,4.19533,1.0
2025234617,9.25859,9.1038,4.23392,1.0
2025245560,9.30942,9.15352,4.22677,1.0
2025256479,9.35869,9.20233,4.22963,1.0
2025267415,9.41335,9.25617,4.23535,1.0
2025278476,9.46919,9.31125,4.24249,1.0
2025289565,9.52,9.36067,4.23249,1.0
2025300518,9.56095,9.40041,4.18532,1.0
2025311637,9.59149,9.43032,4.17818,1.0
2025322616,9.60972,9.44781,4.18532,1.0
2025333622,9.61216,9.44999,4.17818,1.0
2025344507,9.60676,9.44572,4.23963,1.0
2025355394,9.60282,9.44201,4.22963,1.0
2025366435,9.59517,9.4351,4.23249,1.0
2025377288,9.58222,9.42055,4.17246,1.0
2025388156,9.58171,9.42029,4.18675,1.0
2025399305,9.58946,9.42807,4.18532,1.0
2025410370,9.58401,9.42223,4.18389,1.0
2025421318,9.56654,9.4065,4.22534,1.0
2025432404,9.55242,9.39181,4.17818,1.0
2025443404,9.54726,9.38646,4.17818,1.0
2025454401,9.5447,9.38437,4.17818,1.0
2025465690,9.54612,9.38658,4.22677,1.0
2025476466,9.54902,9.38917,4.24106,1.0
2025487642,9.54798,9.38677,4.17389,1.0
2025498437,9.55287,9.39175,4.18103,1.0
2025509268,9.56611,9.40469,4.17675,1.0
2025520216,9.58622,9.42416,4.17532,1.0
2025531195,9.61458,9.45225,4.17389,1.0
2025542111,9.65386,9.49158,4.22105,1.0
2025553188,9.70003,9.53623,4.17818,1.0
2025564704,9.73382,9.56984,4.2282,1.0
2025575693,9.7539,9.5891,4.18389,1.0
2025586528,9.76988,9.60464,4.17389,1.0
2025597580,9.78039,9.61494,4.17246,1.0
2025608456,9.7864,9.62134,4.17246,1.0
2025619278,9.79699,9.63229,4.20104,1.0
2025630072,9.81456,9.64906,4.17246,1.0
2025641023,9.83805,9.67223,4.17389,1.0
2025652000,9.86939,9.70259,4.18389,1.0
2025663189,9.89411,9.72747,4.18103,1.0
2025674146,9.8997,9.73389,4.23392,1.0
2025685083,9.8964,9.73038,4.23249,1.0
2025695977,9.89521,9.72873,4.22677,1.0
2025707200,9.88225,9.71511,4.17103,1.0
2025718087,9.84243,9.67608,4.17818,1.0
2025729033,9.78143,9.61659,4.17532,1.0
2025739969,9.71829,9.55431,4.18818,1.0
2025750829,9.67748,9.51412,4.18389,1.0
2025761787,9.65084,9.48788,4.17818,1.0
2025772522,9.63822,9.4753,4.17389,1.0
2025783997,9.64629,9.48378,4.18103,1.0
2025794917,9.65285,9.49104,4.2282,1.0
2025806079,9.66691,9.50329,4.1696,1.0
2025816934,9.68416,9.52065,4.17389,1.0
2025827975,9.6843,9.52053,4.17532,1.0
2025838859,9.67962,9.5161,4.18532,1.0
2025850381,9.65898,9.49545,4.17532,1.0
2025861278,9.60772,9.44572,4.18389,1.0
2025872047,9.53379,9.37298,4.18103,1.0
2025882889,9.45566,9.29675,4.20962,1.0
2025893799,9.40146,9.24275,4.17246,1.0
2025904817,9.37552,9.21839,4.24106,1.0
2025915703,9.36486,9.20771,4.22963,1.0
2025927146,9.36857,9.2106,4.17532,1.0
2025938108,9.38768,9.22909,4.18532,1.0
2025948985,9.40101,9.24265,4.1796,1.0
2025960096,9.3895,9.23133,4.1796,1.0
2025971217,9.34676,9.18922,4.17675,1.0
2025982128,9.28234,9.12569,4.17532,1.0
2025993011,9.21576,9.06044,4.18818,1.0
2026004045,9.13914,8.98522,4.17818,1.0
2026014832,9.04896,8.89616,4.17818,1.0
2026025684,8.95949,8.80897,4.22391,1.0
2026036442,8.88308,8.73397,4.23249,1.0
2026047419,8.8302,8.68196,4.22534,1.0
2026058427,8.79859,8.6512,4.22963,1.0
2026069290,8.76677,8.61964,4.2282,1.0
2026080162,8.71586,8.56872,4.17246,1.0
2026090901,8.65717,8.51111,4.17818,1.0
2026101748,8.61711,8.47163,4.1696,1.0
2026112805,8.60279,8.45808,4.2039,1.0
2026123598,8.59469,8.44947,4.18389,1.0
2026134528,8.56939,8.42488,4.18818,1.0
2026145562,8.5255,8.38247,4.22677,1.0
2026156423,8.47383,8.33103,4.18389,1.0
2026167421,8.41091,8.26892,4.17532,1.0
2026178156,8.33468,8.19432,4.17103,1.0
2026189598,8.25395,8.11461,4.17532,1.0
2026200517,8.17918,8.04121,4.18246,1.0
2026211410,8.11854,7.98186,4.1796,1.0
2026222418,8.06842,7.93196,4.17675,1.0
2026233279,8.02267,7.88704,4.18103,1.0
2026244443,7.9831,7.8482,4.17103,1.0
2026255364,7.95403,7.82,4.17103,1.0
2026266400,7.93511,7.80204,4.24106,1.0
2026277325,7.92281,7.78914,4.18389,1.0
2026288384,7.90916,7.77603,4.17818,1.0
2026299337,7.88599,7.75276,4.17389,1.0
2026310422,7.85642,7.72374,4.1796,1.0
2026321288,7.82183,7.68969,4.17675,1.0
2026332143,7.78682,7.65519,4.17389,1.0
2026342913,7.76656,7.6357,4.18532,1.0
2026353799,7.74827,7.61764,4.1796,1.0
2026364748,7.71586,7.58598,4.18389,1.0
2026375713,7.68691,7.55741,4.18389,1.0
2026386565,7.67236,7.54357,4.24249,1.0
2026397311,7.66218,7.53279,4.18675,1.0
2026408712,7.64593,7.51684,4.17675,1.0
2026419651,7.62501,7.4965,4.17675,1.0
2026430517,7.60426,7.47604,4.17532,1.0
2026441293,7.58673,7.45892,4.18389,1.0
2026452100,7.57885,7.45098,4.17532,1.0
2026463201,7.57893,7.45129,4.18103,1.0
2026474524,7.58476,7.45713,4.18961,1.0
2026485577,7.60664,7.47911,4.23535,1.0
2026496466,7.65257,7.52429,4.23677,1.0
2026507321,7.71062,7.5811,4.23392,1.0
2026518083,7.76327,7.63206,4.17532,1.0
2026529325,7.80615,7.67423,4.18675,1.0
2026540760,7.83258,7.7005,4.17532,1.0
2026551959,7.84467,7.71218,4.17389,1.0
2026562890,7.86144,7.72871,4.17675,1.0
2026573759,7.89587,7.76263,4.17675,1.0
2026584881,7.9399,7.80625,4.17246,1.0
2026595969,7.98196,7.84845,4.23249,1.0
2026606894,8.02824,7.89376,4.23249,1.0
2026617732,8.083,7.94731,4.23106,1.0
2026628497,8.14774,8.00987,4.17532,1.0
2026639372,8.22222,8.08303,4.17103,1.0
2026650391,8.2859,8.14592,4.17675,1.0
2026661563,8.31973,8.17957,4.17532,1.0
2026672765,8.3451,8.20443,4.17532,1.0
2026683653,8.38081,8.2396,4.1796,1.0
2026694597,8.41639,8.27436,4.18389,1.0
2026705653,8.43901,8.29652,4.16817,1.0
2026716810,8.4354,8.29338,4.19533,1.0
2026727989,8.41714,8.27634,4.24249,1.0
2026738897,8.39536,8.25427,4.24535,1.0
2026749763,8.36082,8.21986,4.1796,1.0
2026760522,8.32231,8.18278,4.23249,1.0
2026771717,8.28359,8.14405,4.17675,1.0
2026782612,8.2257,8.08688,4.17532,1.0
2026793612,8.15138,8.01413,4.17818,1.0
2026804522,8.08607,7.94952,4.17818,1.0
2026815665,8.03369,7.89801,4.17675,1.0
2026826526,7.98496,7.85068,4.23106,1.0
2026837617,7.93719,7.80325,4.19818,1.0
2026848821,7.8847,7.75168,4.18389,1.0
2026859668,7.81718,7.68541,4.17532,1.0
2026870570,7.73487,7.6041,4.17246,1.0
2026881301,7.65526,7.52588,4.17532,1.0
2026892148,7.57844,7.45054,4.17818,1.0
2026903188,7.50422,7.37739,4.18389,1.0
2026914441,7.45384,7.32823,4.17818,1.0
2026925562,7.42657,7.30146,4.17389,1.0
2026936456,7.40452,7.27985,4.17818,1.0
2026947285,7.38275,7.25919,4.24106,1.0
2026958468,7.37067,7.24739,4.24678,1.0
2026969331,7.37069,7.24678,4.24249,1.0
2026980201,7.37795,7.25356,4.19818,1.0
2026991304,7.38091,7.25688,4.24106,1.0
2027002379,7.36593,7.24229,4.25107,1.0
2027013241,7.33131,7.20792,4.21248,1.0
2027024212,7.28622,7.16338,4.17675,1.0
2027035293,7.24159,7.1192,4.17532,1.0
2027046410,7.19202,7.07051,4.17818,1.0
2027057315,7.12932,7.00976,4.2382,1.0
2027068187,7.05763,6.93849,4.17818,1.0
2027079212,6.97283,6.85533,4.19818,1.0
2027090073,6.87511,6.75902,4.18675,1.0
2027101020,6.77528,6.66064,4.17532,1.0
2027112039,6.68408,6.57134,4.18103,1.0
2027123170,6.60709,6.49562,4.17818,1.0
2027134119,6.53117,6.42109,4.18532,1.0
2027145234,6.45247,6.34334,4.17675,1.0
2027156187,6.37149,6.26406,4.18389,1.0
2027167221,6.29332,6.18714,4.17818,1.0
2027178364,6.22358,6.119,4.23249,1.0
2027189226,6.15719,6.05377,4.23677,1.0
2027200145,6.10066,5.9987,4.25964,1.0
2027211159,6.07228,5.97007,4.18675,1.0
2027222478,6.07712,5.97444,4.17818,1.0
2027233298,6.10686,6.00401,4.17246,1.0
2027244482,6.15099,6.04747,4.1796,1.0
2027255327,6.19843,6.09399,4.17675,1.0
2027266120,6.25746,6.15192,4.18103,1.0
2027277302,6.31748,6.21117,4.17818,1.0
2027288168,6.36447,6.25796,4.23106,1.0
2027299240,6.42528,6.31761,4.23677,1.0
2027310099,6.50743,6.3975,4.17389,1.0
2027320989,6.58781,6.47669,4.17532,1.0
2027331953,6.65728,6.54529,4.18103,1.0
2027342844,6.71785,6.60428,4.18103,1.0
2027353823,6.77588,6.66175,4.17532,1.0
2027364908,6.84401,6.72867,4.1696,1.0
2027375967,6.9348,6.81793,4.17818,1.0
2027386869,7.04868,6.92979,4.18103,1.0
2027397684,7.15761,7.03703,4.17818,1.0
2027408493,7.23274,7.1116,4.23392,1.0
2027419279,7.28972,7.16634,4.12907,1.0
2027430023,7.35931,7.23442,4.13335,1.0
2027440908,7.43317,7.30673,4.08047,1.0
2027452081,7.50083,7.3732,4.07761,1.0
2027462874,7.57435,7.445,4.08619,1.0
2027473735,7.65487,7.52446,4.07761,1.0
2027484799,7.73682,7.60502,4.07761,1.0
2027495663,7.81384,7.68078,4.0819,1.0
2027506893,7.88248,7.74794,4.08333,1.0
2027517727,7.94805,7.81488,4.23249,1.0
2027528525,8.01027,7.87522,4.17389,1.0
2027539702,8.06775,7.93152,4.17246,1.0
2027550656,8.11315,7.97593,4.17389,1.0
2027561624,8.13941,8.00219,4.1796,1.0
2027572525,8.16047,8.02293,4.18532,1.0
2027584022,8.18039,8.04239,4.17675,1.0
2027594913,8.19845,8.06023,4.18532,1.0
2027605830,8.21586,8.0772,4.17532,1.0
2027616942,8.20853,8.07011,4.17532,1.0
2027627679,8.15161,8.01362,4.17675,1.0
2027638558,8.0612,7.92575,4.22534,1.0
2027649634,7.96708,7.83335,4.23535,1.0
2027660783,7.85906,7.72714,4.22963,1.0
2027671627,7.72037,7.59051,4.23392,1.0
2027682530,7.56957,7.44265,4.23677,1.0
2027693274,7.43821,7.31264,4.17246,1.0
2027704844,7.32511,7.20158,4.18246,1.0
2027715976,7.20756,7.086,4.18961,1.0
2027726837,7.07167,6.95224,4.17675,1.0
2027737818,6.90626,6.78979,4.18246,1.0
2027748880,6.70323,6.59016,4.22963,1.0
2027759983,6.46106,6.35256,4.23106,1.0
2027770921,6.20348,6.09931,4.23106,1.0
2027782064,5.96849,5.86774,4.18103,1.0
2027792887,5.76581,5.66837,4.20104,1.0
2027803629,5.5637,5.46991,4.17818,1.0
2027814475,5.35828,5.26814,4.1939,1.0
2027825754,5.18033,5.09318,4.19533,1.0
2027836484,5.03002,4.94516,4.17532,1.0
2027847673,4.89907,4.81655,4.19104,1.0
2027858535,4.76954,4.68902,4.17532,1.0
2027869317,4.61227,4.53489,4.23677,1.0
2027880507,4.42882,4.35387,4.17389,1.0
2027891358,4.24751,4.1757,4.18246,1.0
2027902491,4.08831,4.01908,4.17532,1.0
2027913290,3.95747,3.8907,4.1939,1.0
2027924170,3.83682,3.77209,4.20104,1.0
2027935199,3.75039,3.68692,4.18389,1.0
2027946499,3.72989,3.66684,4.19533,1.0
2027957229,3.7343,3.67113,4.19104,1.0
2027968126,3.73731,3.67409,4.19247,1.0
2027979300,3.71601,3.65347,4.23535,1.0
2027990382,3.69926,3.63667,4.18961,1.0
2028001235,3.75111,3.68792,4.23249,1.0
2028012143,3.85054,3.78545,4.19818,1.0
2028022919,3.9657,3.89878,4.17532,1.0
2028034406,4.10493,4.0355,4.17818,1.0
2028045310,4.26487,4.19293,4.19104,1.0
2028056101,4.43541,4.36052,4.18103,1.0
2028067173,4.62009,4.54198,4.18246,1.0
2028078043,4.81328,4.73202,4.19676,1.0
2028088932,5.00684,4.9227,4.22105,1.0
2028100079,5.20018,5.11279,4.23677,1.0
2028111182,5.39264,5.30196,4.24535,1.0
2028122027,5.58699,5.49329,4.23535,1.0
2028132992,5.78338,5.68589,4.18675,1.0
2028144054,5.97371,5.87278,4.17532,1.0
2028154852,6.15658,6.05226,4.17532,1.0
2028165730,6.33625,6.22932,4.18675,1.0
2028176723,6.50778,6.39789,4.18103,1.0
2028187709,6.67115,6.55841,4.18961,1.0
2028198630,6.8289,6.7134,4.18246,1.0
2028209682,6.97499,6.85778,4.23535,1.0
2028220857,7.11197,6.99251,4.23677,1.0
2028232007,7.24771,7.12516,4.17675,1.0
2028242845,7.38395,7.2589,4.18103,1.0
2028253723,7.51943,7.39232,4.19818,1.0
2028264472,7.64939,7.51974,4.18961,1.0
2028275322,7.76568,7.63455,4.17532,1.0
2028286092,7.8692,7.73608,4.18818,1.0
2028296935,7.96396,7.82913,4.18103,1.0
2028307718,8.05005,7.91396,4.19533,1.0
2028318922,8.13088,7.99343,4.18675,1.0
2028330054,8.2065,8.06791,4.19104,1.0
2028340856,8.27743,8.13838,4.24106,1.0
2028351629,8.34933,8.20892,4.23392,1.0
2028362586,8.42287,8.28078,4.18246,1.0
2028373588,8.49311,8.34972,4.17389,1.0
2028384802,8.56135,8.4168,4.1796,1.0
2028395625,8.63049,8.48425,4.17818,1.0
2028406637,8.69616,8.54935,4.17532,1.0
2028417536,8.75588,8.60825,4.18675,1.0
2028428466,8.81022,8.66125,4.17389,1.0
2028439376,8.85883,8.70968,4.24535,1.0
2028450510,8.90429,8.75494,4.23106,1.0
2028461556,8.94709,8.7966,4.22963,1.0
2028472805,8.9849,8.83261,4.18389,1.0
2028484009,9.01898,8.86651,4.17818,1.0
2028494868,9.04902,8.89599,4.17532,1.0
2028505731,9.07825,8.92455,4.17532,1.0
2028516472,9.11188,8.95739,4.17246,1.0
2028527389,9.14322,8.98849,4.18532,1.0
2028538356,9.16909,9.01409,4.19533,1.0
2028549285,9.1938,9.03835,4.18532,1.0
2028560127,9.2124,9.057,4.23535,1.0
2028571266,9.22271,9.06759,4.23535,1.0
2028582327,9.23322,9.07813,4.24535,1.0
2028593308,9.24579,9.08935,4.17532,1.0
2028604260,9.25527,9.09975,4.23535,1.0
2028615291,9.26073,9.10436,4.18961,1.0
2028626419,9.26344,9.10666,4.18103,1.0
2028637667,9.2618,9.10503,4.17246,1.0
2028648738,9.25364,9.09735,4.18675,1.0
2028659677,9.24239,9.08658,4.20533,1.0
2028670536,9.23156,9.07639,4.22963,1.0
2028681280,9.21782,9.06249,4.23677,1.0
2028692206,9.19872,9.04353,4.22534,1.0
2028703172,9.17834,9.02375,4.24678,1.0
2028714408,9.15706,9.00234,4.17532,1.0
2028725267,9.13159,8.97654,4.17532,1.0
2028736461,9.10617,8.9516,4.17818,1.0
2028747263,9.08663,8.93251,4.18246,1.0
2028758468,9.07259,8.91888,4.1796,1.0
2028769614,9.06411,8.91063,4.18246,1.0
2028780509,9.06582,8.91277,4.21105,1.0
2028791283,9.0774,8.92469,4.23249,1.0
2028802089,9.09542,8.94223,4.24106,1.0
2028813580,9.11931,8.96568,4.2282,1.0
2028824838,9.14706,8.99182,4.17675,1.0
2028835725,9.1776,9.02329,4.23535,1.0
2028847166,9.20873,9.05269,4.17532,1.0
2028858025,9.23665,9.08011,4.17389,1.0
2028868932,9.25979,9.10279,4.17818,1.0
2028879717,9.27794,9.12047,4.17389,1.0
2028890543,9.29213,9.1347,4.17675,1.0
2028901518,9.30573,9.14809,4.17818,1.0
2028912519,9.32172,9.16354,4.17532,1.0
2028923716,9.34039,9.18173,4.1796,1.0
2028934615,9.36251,9.2035,4.18103,1.0
2028945588,9.38587,9.22639,4.17389,1.0
2028956518,9.4115,9.25152,4.18103,1.0
2028967931,9.449,9.28892,4.1796,1.0
2028978863,9.4984,9.33738,4.17389,1.0
2028989687,9.54928,9.38731,4.18246,1.0
2029000470,9.59493,9.43223,4.17675,1.0
2029011334,9.62456,9.46086,4.17246,1.0
2029022384,9.63597,9.47318,4.23677,1.0
2029033294,9.64226,9.4791,4.1939,1.0
2029044124,9.64783,9.48407,4.18103,1.0
2029054863,9.65489,9.49075,4.17675,1.0
2029065815,9.66466,9.50021,4.16817,1.0
2029076773,9.67615,9.51194,4.18246,1.0
2029088083,9.69379,9.52918,4.17675,1.0
2029098897,9.7197,9.55465,4.17675,1.0
2029109667,9.75054,9.58492,4.17675,1.0
2029120481,9.78349,9.61736,4.1939,1.0
2029131237,9.81779,9.65236,4.24821,1.0
2029142079,9.85295,9.68668,4.23392,1.0
2029153019,9.88685,9.72021,4.25678,1.0
2029164086,9.91861,9.75047,4.18246,1.0
2029175182,9.94836,9.77909,4.17389,1.0
2029186072,9.97484,9.80511,4.17389,1.0
2029196893,9.99929,9.82925,4.18246,1.0
2029207658,10.0212,9.8506,4.17389,1.0
2029218564,10.0406,9.86977,4.17818,1.0
2029229680,10.0589,9.88794,4.17389,1.0
2029240847,10.0757,9.90427,4.17246,1.0
2029251690,10.0898,9.91987,4.23535,1.0
2029262526,10.0988,9.92762,4.1696,1.0
2029273530,10.1015,9.92973,4.19533,1.0
2029284480,10.0949,9.92366,4.18246,1.0
2029295361,10.0776,9.90635,4.17103,1.0
2029306109,10.0517,9.881,4.18103,1.0
2029316989,10.0175,9.84734,4.17818,1.0
2029327932,9.97672,9.80714,4.17532,1.0
2029338826,9.92475,9.75605,4.17532,1.0
2029349756,9.85267,9.68536,4.18532,1.0
2029360492,9.76022,9.59522,4.22534,1.0
2029371402,9.65139,9.48878,4.23535,1.0
2029382364,9.53723,9.37664,4.24106,1.0
2029393320,9.4323,9.27311,4.24106,1.0
2029404481,9.34407,9.18528,4.17532,1.0
2029415275,9.27478,9.11717,4.17532,1.0
2029426078,9.22215,9.06543,4.17532,1.0
2029436955,9.18387,9.02762,4.17532,1.0
2029447698,9.15466,8.99905,4.17532,1.0
2029458622,9.12777,8.97295,4.17675,1.0
2029469661,9.11022,8.95563,4.17246,1.0
2029480813,9.10893,8.9551,4.23249,1.0
2029491698,9.1191,8.96479,4.23249,1.0
2029502887,9.1357,8.98112,4.23249,1.0
2029513735,9.15253,8.99783,4.23249,1.0
2029524504,9.16959,9.01366,4.17675,1.0
2029535355,9.19603,9.03965,4.1796,1.0
2029546424,9.23446,9.07733,4.17389,1.0
2029557262,9.27912,9.12153,4.17532,1.0
2029568173,9.32543,9.16727,4.17532,1.0
2029579262,9.38053,9.22112,4.1696,1.0
2029590019,9.44409,9.28455,4.22677,1.0
2029601018,9.50766,9.34633,4.17818,1.0
2029612065,9.56806,9.40563,4.18532,1.0
2029623186,9.59514,9.43209,4.17532,1.0
2029634052,9.57386,9.41117,4.18389,1.0
2029644996,9.53261,9.37063,4.18675,1.0
2029656068,9.4924,9.3313,4.1796,1.0
2029667244,9.46437,9.30375,4.1796,1.0
2029678143,9.44922,9.28849,4.18246,1.0
2029689078,9.4422,9.28166,4.17532,1.0
2029700016,9.44359,9.28334,4.17818,1.0
2029710913,9.45061,9.29111,4.22963,1.0
2029721749,9.4636,9.30351,4.23535,1.0
2029732820,9.47942,9.31943,4.22963,1.0
2029743935,9.49153,9.33061,4.18675,1.0
2029754896,9.49767,9.33641,4.17532,1.0
2029765785,9.50019,9.33865,4.17532,1.0
2029776523,9.5029,9.34163,4.1796,1.0
2029788019,9.5023,9.34098,4.17675,1.0
2029798917,9.49689,9.33532,4.17818,1.0
2029809728,9.48666,9.32526,4.17532,1.0
2029820498,9.46914,9.30909,4.22963,1.0
2029831430,9.44653,9.28686,4.22963,1.0
2029842344,9.42296,9.26361,4.24392,1.0
2029853222,9.40062,9.24134,4.23106,1.0
2029864208,9.37117,9.21151,4.17818,1.0
2029875197,9.32784,9.16922,4.1796,1.0
2029886088,9.27283,9.11541,4.17389,1.0
2029896966,9.20312,9.04691,4.18389,1.0
2029907697,9.11913,8.96418,4.17389,1.0
2029918536,9.03227,8.87873,4.17818,1.0
2029929278,8.95005,8.79787,4.18389,1.0
2029940132,8.8655,8.71574,4.23249,1.0
2029951286,8.77384,8.62483,4.18103,1.0
2029962375,8.67399,8.52635,4.17675,1.0
2029973215,8.56038,8.41515,4.17246,1.0
2029984076,8.43786,8.29478,4.17675,1.0
2029994855,8.31511,8.17404,4.18246,1.0
2030005766,8.1961,8.05723,4.18961,1.0
2030016837,8.07687,7.93981,4.17818,1.0
2030027717,7.95258,7.81756,4.17246,1.0
2030038901,7.82093,7.68825,4.18103,1.0
2030049706,7.67777,7.54821,4.23677,1.0
2030060504,7.52995,7.40298,4.23535,1.0
2030071302,7.38036,7.25516,4.17818,1.0
2030082067,7.23266,7.11008,4.19533,1.0
2030093008,7.09889,6.97837,4.17675,1.0
2030104007,6.98093,6.86228,4.17675,1.0
2030114882,6.87899,6.76265,4.19104,1.0
2030125856,6.79362,6.67834,4.18389,1.0
2030136813,6.7233,6.60915,4.17818,1.0
2030147664,6.66613,6.55291,4.17532,1.0
2030158501,6.6197,6.50738,4.19533,1.0
2030169282,6.58537,6.47335,4.1796,1.0
2030180499,6.56284,6.45243,4.2382,1.0
2030191419,6.55118,6.44083,4.22677,1.0
2030202338,6.551,6.44069,4.2625,1.0
2030213287,6.55901,6.44821,4.22963,1.0
2030224215,6.57363,6.46197,4.19104,1.0
2030235236,6.59699,6.48482,4.18103,1.0
2030246118,6.62806,6.51553,4.17246,1.0
2030257225,6.66462,6.5515,4.17532,1.0
2030268243,6.7049,6.59097,4.17389,1.0
2030279251,6.75178,6.63842,4.27108,1.0
2030290116,6.80603,6.69103,4.23249,1.0
2030300941,6.8658,6.75016,4.23249,1.0
2030311975,6.92916,6.81199,4.19533,1.0
2030322871,6.99306,6.87571,4.28108,1.0
2030333784,7.0605,6.94048,4.17532,1.0
2030344789,7.13324,7.01243,4.19104,1.0
2030355701,7.21482,7.09284,4.20819,1.0
2030366597,7.30657,7.1821,4.17389,1.0
2030377657,7.40385,7.27782,4.18103,1.0
2030388824,7.50451,7.3771,4.18675,1.0
2030399705,7.60365,7.47515,4.23106,1.0
2030410584,7.69893,7.56868,4.22677,1.0
2030421641,7.79571,7.66394,4.23249,1.0
2030432793,7.89319,7.75972,4.2282,1.0
2030443954,7.98166,7.84676,4.23249,1.0
2030455176,8.05396,7.91707,4.19818,1.0
2030466107,8.10957,7.9718,4.18103,1.0
2030477571,8.15408,8.01546,4.17389,1.0
2030488854,8.19073,8.0512,4.17103,1.0
2030499978,8.218,8.07847,4.17532,1.0
2030510866,8.24009,8.10108,4.23677,1.0
2030521744,8.26073,8.12116,4.23106,1.0
2030532478,8.27578,8.13558,4.22677,1.0
2030543411,8.28429,8.14427,4.23249,1.0
2030554374,8.29115,8.1504,4.19104,1.0
2030565604,8.29494,8.15384,4.1796,1.0
2030576480,8.27775,8.13693,4.18389,1.0
2030587413,8.23595,8.09571,4.17532,1.0
2030598413,8.18527,8.04596,4.1796,1.0
2030609596,8.11753,7.97954,4.17532,1.0
2030620768,8.03306,7.89647,4.17818,1.0
2030631624,7.95623,7.82178,4.23677,1.0
2030642504,7.89682,7.76218,4.17675,1.0
2030653266,7.84816,7.71443,4.17389,1.0
2030664215,7.80609,7.67297,4.17246,1.0
2030675261,7.77719,7.64461,4.17532,1.0
2030686392,7.75835,7.62609,4.17246,1.0
2030697248,7.74452,7.6127,4.17389,1.0
2030708143,7.74307,7.6113,4.17532,1.0
2030718874,7.75712,7.62527,4.18675,1.0
2030729711,7.7888,7.65645,4.18961,1.0
2030740466,7.8217,7.68956,4.23963,1.0
2030751403,7.84694,7.71413,4.22248,1.0
2030762459,7.88462,7.75036,4.17818,1.0
2030773317,7.91316,7.7784,4.17675,1.0
2030784186,7.92526,7.79059,4.18389,1.0
2030794925,7.95723,7.82191,4.17675,1.0
2030806427,7.99486,7.85869,4.17818,1.0
2030817618,8.02319,7.88637,4.18532,1.0
2030828791,8.05702,7.91979,4.18103,1.0
2030839617,8.08807,7.95031,4.18103,1.0
2030850485,8.11449,7.97621,4.18675,1.0
2030861328,8.13979,8.00134,4.20533,1.0
2030872169,8.16323,8.02482,4.23535,1.0
2030883240,8.19113,8.05243,4.24249,1.0
2030894391,8.22343,8.08333,4.17532,1.0
2030905577,8.25555,8.11472,4.17389,1.0
2030916458,8.2832,8.14198,4.1796,1.0
2030927450,8.31496,8.17372,4.20104,1.0
2030938511,8.3538,8.21172,4.18103,1.0
2030949307,8.37586,8.23316,4.18103,1.0
2030960220,8.37111,8.22843,4.17675,1.0
2030971209,8.34884,8.2076,4.24821,1.0
2030982093,8.29531,8.1548,4.23677,1.0
2030992982,8.1977,8.05811,4.18675,1.0
2031003930,8.07359,7.93636,4.18961,1.0
2031015194,7.94515,7.80971,4.17246,1.0
2031026419,7.83423,7.70088,4.16817,1.0
2031037268,7.76477,7.63268,4.17389,1.0
2031048279,7.73756,7.60591,4.17246,1.0
2031059173,7.72453,7.5927,4.17532,1.0
2031070419,7.69904,7.56798,4.17532,1.0
2031081595,7.66843,7.53806,4.18818,1.0
2031092486,7.64876,7.5197,4.23249,1.0
2031103354,7.63808,7.50876,4.23535,1.0
2031114401,7.6297,7.49997,4.17532,1.0
2031125241,7.62458,7.49507,4.18532,1.0
2031136126,7.63081,7.5009,4.18532,1.0
2031147207,7.64573,7.51536,4.18103,1.0
2031158455,7.65944,7.52877,4.17675,1.0
2031169530,7.67264,7.54192,4.18103,1.0
2031180514,7.69693,7.56595,4.17818,1.0
2031191328,7.72986,7.59857,4.20247,1.0
2031202123,7.76462,7.63316,4.23249,1.0
2031213535,7.79995,7.66791,4.23677,1.0
2031224452,7.83132,7.69837,4.23106,1.0
2031235435,7.8585,7.72463,4.17389,1.0
2031246469,7.87936,7.74511,4.17246,1.0
2031257268,7.89767,7.76328,4.18675,1.0
2031268145,7.91249,7.77795,4.17818,1.0
2031279236,7.92113,7.78645,4.17818,1.0
2031290337,7.9337,7.79838,4.17246,1.0
2031301282,7.9469,7.8118,4.1796,1.0
2031312117,7.93689,7.8018,4.17675,1.0
2031323204,7.90031,7.76586,4.17818,1.0
2031334373,7.8647,7.73096,4.18532,1.0
2031345634,7.82749,7.69429,4.18389,1.0
2031356757,7.77509,7.64273,4.17246,1.0
2031367684,7.72547,7.59404,4.17818,1.0
2031378520,7.68751,7.55628,4.17532,1.0
