timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous.allow_weather_vane,previous._padding0[0],previous._padding0[1],previous._padding0[2],previous._padding0[3],previous._padding0[4],previous._padding0[5],previous._padding0[6],current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current.allow_weather_vane,current._padding0[0],current._padding0[1],current._padding0[2],current._padding0[3],current._padding0[4],current._padding0[5],current._padding0[6],next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next.allow_weather_vane,next._padding0[0],next._padding0[1],next._padding0[2],next._padding0[3],next._padding0[4],next._padding0[5],next._padding0[6]
1971364190,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1971533184,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1971754880,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1971923460,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1972148274,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1972369634,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1972538647,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1972760192,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1972928834,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.516,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1973153833,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.518,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1973378712,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.521,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1973547441,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.523,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1973773873,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.525,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1973997290,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.526,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1974166732,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.527,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1974386920,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.529,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1974609075,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.53,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1974778428,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.531,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1974998582,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.532,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1975167495,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.534,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1975389127,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.536,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1975615379,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1975786732,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1976008325,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1976176315,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1976398676,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1976622728,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1976792318,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1977018455,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1977186014,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1977407427,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4354362488,-86.892288208,0.0,0.0,0.0,0.0,0.0,0.0,165.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1977632840,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4354362488,-86.892288208,0.0,0.0,0.0,0.0,0.0,0.0,165.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1977798094,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.436164856,-86.8922424316,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4354362488,-86.892288208,0.0,0.0,0.0,0.0,0.0,0.0,165.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
