timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1925476542,40.4357609145,-86.8933962813,154.756,122.312,-0.0,-0.730281,0.602691,0.159573,-0.00315864,0.843846,1.66235,0.0,3,0,0,0
1925685342,40.4357596656,-86.8933948807,154.674,122.244,-0.0,-0.657867,0.459357,0.0714021,-0.125444,0.843485,1.66227,0.0,3,0,0,0
1925882305,40.4357582555,-86.8933943673,154.627,122.212,-0.0,-0.733228,-0.000610749,-0.0647005,-0.224379,0.842836,1.66216,0.0,3,0,0,0
1926091742,40.4357567299,-86.8933947662,154.556,122.158,-0.0,-0.936028,-0.206784,0.348421,-0.311763,0.84252,1.66194,0.0,3,0,0,0
1926292542,40.4357549739,-86.8933951031,154.489,122.11,-0.0,-0.896989,0.0339615,0.00762977,-0.491608,0.841949,1.66188,0.0,3,0,0,0
1926493346,40.4357531878,-86.8933947294,154.519,122.158,-0.0,-0.998586,0.289164,-0.0508809,-0.489694,0.841354,1.6618,0.0,3,0,0,0
1926694945,40.435751248,-86.8933938196,154.51,122.164,-0.0,-1.032,0.615406,0.263865,-0.479174,0.840293,1.66174,0.0,3,0,0,0
1926899766,40.4357494518,-86.893392888,154.546,122.211,-0.0,-0.850736,0.368635,-0.232942,-0.380546,0.839231,1.66175,0.0,3,0,0,0
1927100542,40.4357479786,-86.8933927363,154.611,122.283,-0.0,-0.862842,0.287025,0.20832,-0.380147,0.83725,1.66166,0.0,3,0,0,0
1927301342,40.4357468251,-86.8933928543,154.625,122.302,-0.0,-0.628587,0.289816,0.179997,-0.39963,0.835532,1.66162,0.0,3,0,0,0
1927502942,40.4357459341,-86.8933927776,154.695,122.377,-0.0,-0.667159,0.375931,-0.207305,-0.390111,0.833777,1.66158,0.0,3,0,0,0
1927707742,40.4357451403,-86.8933925593,154.767,122.453,-0.0,-0.591596,0.462682,0.128181,-0.352801,0.83249,1.66146,0.0,3,0,0,0
1927908542,40.4357444379,-86.8933920027,154.836,122.524,-0.0,-0.615571,0.417066,-0.120006,-0.297642,0.830599,1.66155,0.0,3,0,0,0
1928118145,40.4357435202,-86.8933917088,154.919,122.609,-0.0,-0.695111,0.214749,-0.0378317,-0.26386,0.829488,1.66144,0.0,3,0,0,0
1928318969,40.4357425954,-86.8933920202,154.964,122.655,-0.0,-0.630735,-0.0829917,0.0760605,-0.176395,0.828107,1.66142,0.0,3,0,0,0
1928519742,40.4357418695,-86.8933927759,154.971,122.663,-0.0,-0.440627,-0.171682,0.111918,-0.132086,0.826661,1.6614,0.0,3,0,0,0
1928716542,40.4357412641,-86.893393202,154.998,122.693,-0.0,-0.483892,-0.0518161,-0.120056,-0.0997446,0.825195,1.66139,0.0,3,0,0,0
1928925342,40.4357405736,-86.8933934011,155.024,122.722,-0.0,-0.407607,-0.00138399,0.0252938,-0.0284702,0.824091,1.66127,0.0,3,0,0,0
1929126942,40.4357398326,-86.893393135,155.028,122.729,-0.0,-0.524976,0.137369,0.0805143,0.0235399,0.822866,1.66127,0.0,3,0,0,0
1929327768,40.4357389775,-86.89339261,155.024,122.727,-0.0,-0.485678,0.192482,-0.0417145,0.0228871,0.821714,1.66141,0.0,3,0,0,0
1929528542,40.4357381911,-86.893392135,155.04,122.745,-0.0,-0.387761,0.0144071,-0.0637813,0.0331691,0.820779,1.66141,0.0,3,0,0,0
1929730142,40.4357377354,-86.8933919353,155.062,122.767,-0.0,-0.186786,-0.00408706,-0.0591004,-0.00194595,0.82043,1.66133,0.0,3,0,0,0
1929930968,40.4357375603,-86.8933918004,155.076,122.782,-0.0,-0.0732932,-0.0035193,-0.011192,-0.0373719,0.819606,1.66147,0.0,3,0,0,0
1930131742,40.435737661,-86.8933916344,155.094,122.801,-0.0,0.0047962,-0.0285967,-0.0475141,-0.0386665,0.819294,1.66132,0.0,3,0,0,0
1930333342,40.4357377543,-86.8933914925,155.119,122.826,-0.0,-0.00666611,-0.0197902,-0.053057,-0.0253924,0.819078,1.66136,0.0,3,0,0,0
1930538142,40.4357378909,-86.8933913982,155.143,122.85,-0.0,0.0948497,-0.00202893,0.0122075,-0.0237933,0.819344,1.66145,0.0,3,0,0,0
1930738942,40.4357382153,-86.8933912448,155.154,122.861,-0.0,0.112256,0.00189814,-0.00596009,-0.0610608,0.819142,1.66154,0.0,3,0,0,0
1930939773,40.4357383982,-86.8933911459,155.16,122.866,-0.0,0.047877,-0.0370708,-0.0337579,-0.0119055,0.819274,1.66157,0.0,3,0,0,0
1931148542,40.4357384339,-86.8933910657,155.163,122.868,-0.0,-0.0548422,0.0466991,-0.0442275,0.0959997,0.819759,1.6615,0.0,3,0,0,0
1931350142,40.4357384036,-86.8933907709,155.166,122.871,-0.0,-0.0618657,0.0770278,0.0395314,0.129869,0.819909,1.6615,0.0,3,0,0,0
1931547742,40.4357382197,-86.8933904618,155.17,122.874,-0.0,-0.191172,0.0861266,-0.0218271,0.0997046,0.820078,1.66156,0.0,3,0,0,0
1931756542,40.4357378737,-86.8933900698,155.19,122.894,-0.0,-0.227224,0.121301,0.0326255,0.0897324,0.820415,1.66159,0.0,3,0,0,0
1931956573,40.4357375026,-86.8933896816,155.198,122.903,-0.0,-0.223745,0.107201,0.0142616,0.0579213,0.820521,1.66158,0.0,3,0,0,0
1932162142,40.4357371648,-86.893389345,155.208,122.914,-0.0,-0.201616,0.0969088,-0.0758496,0.0652683,0.820859,1.66147,0.0,3,0,0,0
1932363742,40.4357369677,-86.8933892523,155.231,122.937,-0.0,-0.0693908,-0.0537597,-0.0575725,0.109769,0.821057,1.66147,0.0,3,0,0,0
1932563764,40.4357370509,-86.8933892577,155.236,122.943,-0.0,0.0642288,-0.0549486,-0.0358263,0.167828,0.821291,1.66156,0.0,3,0,0,0
1932765342,40.435737197,-86.8933893077,155.23,122.938,-0.0,0.00249362,-0.088782,0.0136929,0.170107,0.821498,1.66165,0.0,3,0,0,0
1932962942,40.4357372161,-86.8933892451,155.222,122.932,-0.0,-0.0145907,-0.0516809,0.0406354,0.132939,0.821743,1.66171,0.0,3,0,0,0
1933171742,40.4357372343,-86.8933892966,155.218,122.93,-0.0,-0.0240895,-0.0192076,-0.0378191,0.152916,0.822208,1.66176,0.0,3,0,0,0
1933372542,40.4357372016,-86.8933892089,155.218,122.934,-0.0,-0.0147198,-0.00585921,0.0320274,0.214648,0.822413,1.66176,0.0,3,0,0,0
1933573342,40.4357371659,-86.8933891996,155.209,122.929,-0.0,-0.057156,-0.0779231,0.0036624,0.177938,0.822654,1.66179,0.0,3,0,0,0
1933774942,40.4357371568,-86.8933891999,155.216,122.941,-0.0,-0.00127045,0.00405888,-0.00782946,0.143441,0.822876,1.66185,0.0,3,0,0,0
1933979742,40.4357371514,-86.8933890489,155.225,122.955,-0.0,-0.0441154,0.0565164,0.0113122,0.170398,0.823589,1.6619,0.0,3,0,0,0
1934180544,40.4357370944,-86.8933888683,155.222,122.959,-0.0,-0.0569029,0.0355307,-0.00684985,0.177124,0.823621,1.6619,0.0,3,0,0,0
1934381342,40.4357370212,-86.8933888117,155.22,122.963,-0.0,-0.050077,-0.020993,0.010808,0.151486,0.823793,1.6619,0.0,3,0,0,0
1934578942,40.4357369552,-86.8933887703,155.211,122.961,-0.0,-0.0581551,0.0399784,0.0208659,0.169205,0.823849,1.66178,0.0,3,0,0,0
1934779742,40.4357368227,-86.8933886356,155.194,122.952,-0.0,-0.0875586,0.034127,0.0270002,0.197165,0.824008,1.66176,0.0,3,0,0,0
1934988546,40.435736662,-86.8933885335,155.185,122.952,-0.0,-0.0825488,0.0274728,0.0157729,0.188527,0.824573,1.66184,0.0,3,0,0,0
1935189342,40.4357365571,-86.893388469,155.182,122.959,-0.0,-0.0478954,0.00262154,0.026445,0.182114,0.824793,1.66185,0.0,3,0,0,0
1935390978,40.4357365071,-86.8933884562,155.176,122.963,-0.0,-0.0231405,-0.0122384,-0.00158144,0.181889,0.824807,1.66188,0.0,3,0,0,0
1935587742,40.4357365286,-86.8933884587,155.169,122.966,-0.0,-0.000509932,0.0441058,0.0435671,0.189304,0.82496,1.6618,0.0,3,0,0,0
1935796564,40.4357365182,-86.8933883148,155.169,122.976,-0.0,-0.0447883,0.0639021,0.0366832,0.152203,0.825291,1.66181,0.0,3,0,0,0
1935997342,40.4357365387,-86.8933882007,155.176,122.994,-0.0,0.0119734,0.0610811,0.043782,0.154702,0.825448,1.6618,0.0,3,0,0,0
1936202942,40.4357365941,-86.8933881153,155.194,123.023,-0.0,-0.0283157,0.0453002,-0.00409218,0.214337,0.825959,1.66173,0.0,3,0,0,0
1936403742,40.435736544,-86.8933880302,155.217,123.066,-0.0,-0.0690488,0.0192166,0.0101781,0.19053,0.825972,1.66186,0.0,3,0,0,0
1936604542,40.4357364192,-86.893388023,155.226,123.086,-0.0,-0.0968413,0.0288642,0.0208334,0.12842,0.826166,1.66186,0.0,3,0,0,0
1936805381,40.4357362797,-86.8933880376,155.23,123.1,-0.0,-0.11627,0.0534638,-0.00623559,0.128968,0.82637,1.66184,0.0,3,0,0,0
1937007742,40.4357361404,-86.8933880052,155.241,123.111,-0.0,-0.111989,0.037971,-0.0115706,0.158701,0.826624,1.66186,0.0,3,0,0,0
1937207742,40.4357360189,-86.8933880549,155.247,123.138,-0.0,-0.122596,0.0070889,-0.0369515,0.142966,0.826908,1.66181,0.0,3,0,0,0
1937416573,40.4357359414,-86.8933880662,155.251,123.151,-0.0,-0.0930965,0.0679899,0.0155715,0.152102,0.827514,1.66185,0.0,3,0,0,0
1937614297,40.435735898,-86.8933879776,155.248,123.158,-0.0,-0.0980826,0.0503046,0.0102983,0.166439,0.827769,1.6619,0.0,3,0,0,0
1937819762,40.4357357996,-86.893387913,155.241,123.161,-0.0,-0.12019,0.0982181,-0.00889052,0.162849,0.828223,1.66196,0.0,3,0,0,0
1938019742,40.4357356878,-86.8933877549,155.238,123.169,-0.0,-0.106641,0.0855881,0.0256956,0.172124,0.828164,1.6619,0.0,3,0,0,0
1938221342,40.4357355724,-86.893387599,155.241,123.183,-0.0,-0.131234,0.0597359,-0.00550352,0.153686,0.828198,1.66187,0.0,3,0,0,0
1938422142,40.4357355047,-86.8933874501,155.248,123.201,-0.0,-0.0955582,0.056447,0.000371056,0.154319,0.828221,1.66184,0.0,3,0,0,0
1938622946,40.4357354541,-86.8933873217,155.262,123.226,-0.0,-0.11475,0.0432752,-0.0628267,0.171477,0.828302,1.6618,0.0,3,0,0,0
1938824546,40.435735365,-86.8933872195,155.291,123.266,-0.0,-0.0945491,0.0415125,-0.0837416,0.161233,0.82827,1.66202,0.0,3,0,0,0
1939025342,40.4357352874,-86.8933871804,155.32,123.304,-0.0,-0.134845,0.0297183,-0.0799659,0.106195,0.828368,1.66197,0.0,3,0,0,0
1939230142,40.435735073,-86.893387111,155.353,123.347,-0.0,-0.21159,0.0405849,-0.0823627,0.0446324,0.828799,1.66207,0.0,3,0,0,0
1939427742,40.4357348262,-86.8933869277,155.387,123.388,-0.0,-0.209173,0.107446,-0.0449156,0.0346588,0.828674,1.66211,0.0,3,0,0,0
1939636542,40.4357346038,-86.8933866533,155.401,123.41,-0.0,-0.173556,0.0713961,0.0231285,0.0917976,0.829074,1.66211,0.0,3,0,0,0
1939837342,40.4357344786,-86.8933863695,155.406,123.421,-0.0,-0.123762,0.12225,-0.00588345,0.0879804,0.829268,1.66218,0.0,3,0,0,0
1940038942,40.435734465,-86.8933860841,155.42,123.439,-0.0,-0.106941,0.101389,-0.0147782,0.0632392,0.829588,1.66226,0.0,3,0,0,0
1940239742,40.4357343834,-86.8933858735,155.433,123.456,-0.0,-0.119938,0.097437,-0.0329823,0.0952044,0.829939,1.66233,0.0,3,0,0,0
1940444542,40.4357343457,-86.8933855912,155.447,123.473,-0.0,-0.148718,0.129218,-0.0326894,0.155984,0.83072,1.66232,0.0,3,0,0,0
1940645361,40.4357343121,-86.8933853889,155.476,123.504,-0.0,-0.138175,0.0588498,-0.0767847,0.149679,0.830915,1.66233,0.0,3,0,0,0
1940846142,40.435734308,-86.8933852808,155.495,123.524,-0.0,-0.0826822,0.0525137,-0.0363571,0.148981,0.831353,1.66233,0.0,3,0,0,0
1941047746,40.4357343037,-86.8933850886,155.512,123.541,-0.0,-0.10313,0.125731,-0.0736798,0.18359,0.831824,1.6624,0.0,3,0,0,0
1941252542,40.4357342891,-86.8933848247,155.533,123.561,-0.0,-0.138916,0.149349,-0.195843,0.221675,0.823087,1.66207,0.0,3,0,0,0
1941449342,40.4357342102,-86.8933845111,155.566,123.592,-0.0,-0.115596,0.143433,-0.235705,0.244636,0.83285,1.66239,0.0,3,0,0,0
1941658942,40.435734152,-86.8933842852,155.6,123.624,-0.0,-0.132036,0.0871802,-0.104683,0.2524,0.823678,1.66198,0.0,3,0,0,0
1941859884,40.4357340661,-86.8933841316,155.605,123.629,-0.0,-0.169059,0.0842567,-0.00160375,0.236879,0.824019,1.66196,0.0,3,0,0,0
1942060542,40.4357339467,-86.8933840523,155.599,123.622,-0.0,-0.115256,0.059431,0.0169369,0.228812,0.824285,1.66195,0.0,3,0,0,0
1942265377,40.4357339421,-86.8933840673,155.595,123.618,-0.0,-0.0649654,0.0306088,0.00111067,0.24108,0.824736,1.66193,0.0,3,0,0,0
1942466942,40.4357340347,-86.8933841267,155.599,123.621,-0.0,-0.0265808,0.0510599,0.00867206,0.274349,0.824896,1.66187,0.0,3,0,0,0
1942667742,40.435734154,-86.8933841521,155.597,123.618,-0.0,-0.0153648,0.0597433,0.0269389,0.296084,0.825134,1.66182,0.0,3,0,0,0
1942868564,40.4357342842,-86.8933841983,155.596,123.616,-0.0,0.0012908,0.0190515,-0.00642673,0.283713,0.825333,1.66178,0.0,3,0,0,0
1943070150,40.4357343927,-86.8933843724,155.593,123.613,-0.0,-0.0243621,-0.00917897,-0.0316719,0.260531,0.825559,1.66177,0.0,3,0,0,0
1943266942,40.4357345055,-86.8933845466,155.583,123.604,-0.0,0.00534377,0.0453857,-0.00859461,0.262892,0.825849,1.66181,0.0,3,0,0,0
1943475742,40.4357347173,-86.8933846293,155.569,123.592,-0.0,0.115043,0.0318466,0.00353699,0.272196,0.82627,1.66164,0.0,3,0,0,0
1943676542,40.4357351209,-86.8933849111,155.55,123.575,-0.0,0.191906,-0.0844953,0.0691155,0.261585,0.82657,1.66161,0.0,3,0,0,0
1943877460,40.4357355615,-86.8933852594,155.547,123.575,-0.0,0.148675,-0.0693699,0.00910471,0.260828,0.826876,1.66157,0.0,3,0,0,0
1944078942,40.4357358703,-86.8933855871,155.543,123.575,-0.0,0.0694489,-0.0472765,0.024842,0.262551,0.827236,1.66159,0.0,3,0,0,0
1944283742,40.4357359667,-86.8933859253,155.539,123.575,-0.0,-0.0138392,-0.0431473,-0.0131053,0.24349,0.827904,1.66165,0.0,3,0,0,0
1944484542,40.4357359664,-86.8933861779,155.518,123.558,-0.0,-0.0227656,0.0386285,-0.00470821,0.244166,0.82801,1.66171,0.0,3,0,0,0
1944686142,40.4357359451,-86.8933863015,155.484,123.529,-0.0,-0.00232599,-0.0371255,0.0422336,0.25997,0.828315,1.66177,0.0,3,0,0,0
1944886942,40.43573594,-86.8933864381,155.449,123.5,-0.0,-0.0142125,0.00560203,0.0365429,0.272289,0.828691,1.66168,0.0,3,0,0,0
1945087742,40.4357359041,-86.8933865102,155.412,123.47,-0.0,-0.0218092,0.0357251,0.0642035,0.263165,0.829055,1.66176,0.0,3,0,0,0
1945288542,40.4357359013,-86.8933865984,155.38,123.445,-0.0,0.0188213,0.0140104,0.0690331,0.265927,0.829325,1.66177,0.0,3,0,0,0
1945494145,40.4357359178,-86.8933866156,155.358,123.431,-0.0,-0.000774538,0.0542952,0.0542762,0.262702,0.82992,1.66184,0.0,3,0,0,0
1945691742,40.4357359253,-86.8933866976,155.341,123.423,-0.0,0.00871973,-0.0198823,0.0512934,0.234331,0.830074,1.66181,0.0,3,0,0,0
1945899742,40.4357359306,-86.8933868856,155.331,123.421,-0.0,0.00977439,-0.0404296,0.0421957,0.219609,0.830475,1.6618,0.0,3,0,0,0
1946101342,40.4357359277,-86.8933870346,155.319,123.416,-0.0,-0.0128498,-0.0455231,0.0426552,0.239442,0.830676,1.66181,0.0,3,0,0,0
1946302142,40.4357358785,-86.8933871415,155.314,123.418,-0.0,-0.040317,-0.0429626,0.0258144,0.258087,0.830935,1.66184,0.0,3,0,0,0
1946499742,40.4357357997,-86.8933872097,155.325,123.437,-0.0,-0.0396121,-0.0325267,0.0229225,0.265304,0.831105,1.66189,0.0,3,0,0,0
1946700542,40.4357357039,-86.8933872452,155.345,123.465,-0.0,-0.0413541,-0.0244007,0.0131345,0.268458,0.831062,1.66185,0.0,3,0,0,0
1946909342,40.4357355793,-86.8933873342,155.361,123.487,-0.0,-0.0847758,-0.0352669,0.00580875,0.26998,0.831556,1.66178,0.0,3,0,0,0
1947110172,40.4357353846,-86.8933873574,155.379,123.511,-0.0,-0.113263,-0.0203592,0.0212169,0.281181,0.831631,1.6618,0.0,3,0,0,0
1947312542,40.4357351525,-86.8933873791,155.394,123.531,-0.0,-0.125437,-0.0220089,0.00357138,0.304089,0.832132,1.66183,0.0,3,0,0,0
1947512542,40.4357349043,-86.8933873119,155.409,123.55,-0.0,-0.129357,0.0129971,0.00123119,0.305426,0.83188,1.66177,0.0,3,0,0,0
1947713345,40.4357346383,-86.8933872136,155.421,123.567,-0.0,-0.124993,-0.0134896,0.00473928,0.286292,0.831935,1.66172,0.0,3,0,0,0
1947914142,40.4357343954,-86.8933871618,155.431,123.579,-0.0,-0.101788,-0.0105379,-0.0209564,0.275826,0.832034,1.66154,0.0,3,0,0,0
1948115742,40.4357342305,-86.8933870647,155.429,123.58,-0.0,-0.0510599,0.00153711,0.0143285,0.295619,0.832159,1.6617,0.0,3,0,0,0
1948316546,40.4357341086,-86.8933869768,155.428,123.582,-0.0,-0.0503031,-0.0458944,-0.0040905,0.325969,0.832155,1.66175,0.0,3,0,0,0
1948517342,40.4357340034,-86.8933869576,155.43,123.585,-0.0,-0.0202288,-0.0116331,-0.017405,0.327197,0.832208,1.66176,0.0,3,0,0,0
1948718942,40.4357339748,-86.8933868731,155.432,123.589,-0.0,-0.00661056,-0.0224004,-0.0115338,0.339968,0.83232,1.66181,0.0,3,0,0,0
1948919742,40.4357338948,-86.893386877,155.44,123.598,-0.0,-0.0491387,-0.0339013,-0.0435233,0.330399,0.832533,1.66182,0.0,3,0,0,0
1949128542,40.4357337355,-86.8933867671,155.449,123.608,-0.0,-0.0598108,0.0281592,-0.0261689,0.337236,0.833078,1.66182,0.0,3,0,0,0
1949325342,40.4357335955,-86.8933865634,155.446,123.606,-0.0,-0.0596511,0.0336137,-0.00973435,0.370474,0.833245,1.66189,0.0,3,0,0,0
1949535062,40.4357335058,-86.8933863726,155.442,123.602,-0.0,-0.031576,0.0135075,0.00541243,0.40318,0.833665,1.66196,0.0,3,0,0,0
1949731742,40.4357334655,-86.8933861627,155.443,123.602,-0.0,-0.0116033,0.0352251,-0.0286007,0.399141,0.833973,1.66207,0.0,3,0,0,0
1949933342,40.4357334579,-86.8933860354,155.451,123.612,-0.0,-0.053161,0.00446411,0.00739616,0.382217,0.834045,1.66206,0.0,3,0,0,0
1950141342,40.4357333334,-86.893386005,155.463,123.623,-0.0,-0.118163,-0.0347326,0.00600495,0.402317,0.834777,1.66225,0.0,3,0,0,0
1950338942,40.4357331613,-86.8933860584,155.46,123.62,-0.0,-0.0899257,-0.0411604,0.0593002,0.464007,0.834931,1.66212,0.0,3,0,0,0
1950539742,40.4357331495,-86.8933860351,155.441,123.601,-0.0,0.11284,0.00957013,0.156744,0.537634,0.835076,1.66208,0.0,3,0,0,0
1950748542,40.4357337986,-86.8933857246,155.383,123.543,-0.0,0.650739,0.288253,0.384283,0.562721,0.835728,1.66226,0.0,3,0,0,0
1950949464,40.4357357336,-86.893384557,155.314,123.473,-0.0,1.63894,0.55456,0.288249,0.460981,0.835792,1.66222,0.0,3,0,0,0
1951154944,40.4357410465,-86.8933833276,155.408,123.566,-0.0,5.0064,0.276994,-1.63988,0.218312,0.836228,1.66206,0.0,3,0,0,0
1951355742,40.435754194,-86.893382898,155.868,124.021,-0.0,7.62984,0.0757158,-2.33777,-0.141776,0.836055,1.66214,0.0,3,0,0,0
1951556542,40.4357687273,-86.8933840311,156.328,124.477,-0.0,8.01914,-0.665342,-2.30602,-0.304076,0.83624,1.66208,0.0,3,0,0,0
1951762142,40.4357840032,-86.893387526,156.849,124.997,-0.0,8.1141,-1.58147,-2.77956,-0.354828,0.836849,1.66192,0.0,3,0,0,0
1951962942,40.4357989473,-86.893392445,157.394,125.54,-0.0,8.3367,-1.96266,-2.9744,-0.422225,0.836765,1.66197,0.0,3,0,0,0
1952163768,40.4358140831,-86.8933979079,158.027,126.172,-0.0,8.40433,-2.05899,-3.42761,-0.340752,0.836687,1.66188,0.0,3,0,0,0
1952365345,40.4358288672,-86.8934027805,158.8,126.941,-0.0,8.11503,-1.34054,-4.72918,-0.307966,0.836517,1.66178,0.0,3,0,0,0
1952566295,40.4358429558,-86.8934055777,159.833,127.97,-0.0,7.59544,-0.497618,-6.01744,-0.189614,0.836389,1.66154,0.0,3,0,0,0
1952767884,40.4358559057,-86.8934063289,161.138,129.271,-0.0,7.00554,0.231141,-6.78231,-0.0985412,0.836278,1.66144,0.0,3,0,0,0
1952967742,40.435867821,-86.8934057281,162.461,130.589,-0.0,6.71,0.419773,-6.15927,-0.224349,0.83607,1.66134,0.0,3,0,0,0
1953169343,40.4358800359,-86.8934056082,163.513,131.639,-0.0,6.70023,-0.0400894,-5.02453,-0.248033,0.836012,1.66129,0.0,3,0,0,0
1953370142,40.435891455,-86.8934068116,164.519,132.648,-0.0,5.91417,-0.644132,-5.3761,-0.198841,0.834814,1.66115,0.0,3,0,0,0
1953571742,40.4359013861,-86.8934094333,165.597,133.728,-0.0,5.03135,-1.11462,-5.4601,-0.310917,0.833973,1.66108,0.0,3,0,0,0
1953771742,40.4359102471,-86.8934125905,166.598,134.732,-0.0,4.88627,-1.38139,-4.49341,-0.464465,0.832892,1.66102,0.0,3,0,0,0
1953973342,40.4359191748,-86.8934166783,167.398,135.535,-0.0,4.79254,-1.8385,-3.6647,-0.43624,0.831673,1.66096,0.0,3,0,0,0
1954178942,40.4359277042,-86.8934220894,168.129,136.272,-0.0,4.44453,-2.40313,-3.25074,-0.467737,0.830861,1.66098,0.0,3,0,0,0
1954379742,40.4359352825,-86.893428803,168.756,136.905,-0.0,3.93478,-3.05085,-2.94692,-0.555979,0.829359,1.66094,0.0,3,0,0,0
1954579742,40.4359416471,-86.8934372053,169.312,137.468,-0.0,3.16568,-3.88535,-2.66,-0.736047,0.828108,1.66093,0.0,3,0,0,0
1954781342,40.4359466515,-86.8934477753,169.772,137.936,-0.0,2.48001,-4.7819,-1.78286,-0.861394,0.826893,1.6608,0.0,3,0,0,0
1954990942,40.4359510093,-86.8934605023,169.97,138.141,-0.0,2.35006,-5.32766,0.168887,-0.975159,0.826071,1.66088,0.0,3,0,0,0
1955191742,40.4359550359,-86.8934738412,169.769,137.951,-0.0,2.21329,-5.86205,2.18317,-1.07065,0.824734,1.66079,0.0,3,0,0,0
1955392598,40.4359589159,-86.8934883314,169.186,137.38,-0.0,2.20192,-6.37344,3.89436,-1.09338,0.823261,1.66083,0.0,3,0,0,0
1955589342,40.4359637323,-86.8935033247,168.381,136.588,-0.0,3.54011,-6.47105,4.25035,-0.937522,0.821879,1.66088,0.0,3,0,0,0
1955798942,40.43597248,-86.893517899,167.608,135.827,-0.0,6.23081,-5.08603,2.98167,-0.649649,0.820818,1.66096,0.0,3,0,0,0
1955999742,40.4359850479,-86.8935279599,167.177,135.403,-0.0,7.98958,-3.45881,1.46868,-0.440293,0.81981,1.66101,0.0,3,0,0,0
1956200542,40.4359999722,-86.8935341061,167.101,135.328,-0.0,8.8368,-1.7908,-0.706166,-0.284824,0.818891,1.66105,0.0,3,0,0,0
1956406142,40.4360160775,-86.8935365133,167.396,135.62,-0.0,8.8824,-0.102898,-2.19308,-0.179594,0.81856,1.661,0.0,3,0,0,0
1956607057,40.4360317608,-86.893534803,167.898,136.108,-0.0,8.6221,1.42824,-2.84408,-0.0880808,0.818025,1.66105,0.0,3,0,0,0
1956807742,40.4360467042,-86.8935290437,168.569,136.769,-0.0,8.06993,3.12504,-3.59131,0.0523368,0.817811,1.66114,0.0,3,0,0,0
1957016552,40.4360616135,-86.893519924,169.321,137.51,-0.0,7.71579,4.18259,-3.64034,0.133213,0.818209,1.66123,0.0,3,0,0,0
1957213342,40.436075196,-86.8935092028,170.038,138.228,-0.0,7.40934,4.85884,-3.5957,0.101077,0.818198,1.66121,0.0,3,0,0,0
1957418942,40.4360888161,-86.8934971532,170.731,138.899,-0.0,7.20357,4.99326,-2.8636,0.155432,0.818765,1.66113,0.0,3,0,0,0
1957619742,40.4361027736,-86.8934851494,171.152,139.312,-0.0,7.97258,4.91145,-1.44655,0.134378,0.818781,1.66111,0.0,3,0,0,0
1957820542,40.4361182779,-86.8934745819,171.462,139.615,-0.0,8.80642,4.02457,-1.59482,0.00907579,0.818769,1.66111,0.0,3,0,0,0
1958022144,40.4361353097,-86.8934660492,171.94,140.083,-0.0,9.4889,3.23589,-2.86413,0.0175295,0.81872,1.66111,0.0,3,0,0,0
1958222960,40.4361531865,-86.8934588897,172.677,140.805,-0.0,9.76889,3.08805,-3.728,0.0824928,0.818742,1.6611,0.0,3,0,0,0
1958423744,40.436171197,-86.8934511364,173.533,141.646,-0.0,9.66191,3.41032,-4.56193,0.150566,0.818692,1.66109,0.0,3,0,0,0
1958628542,40.4361889632,-86.8934422276,174.641,142.739,-0.0,9.3865,3.82676,-5.46062,0.132154,0.819126,1.66113,0.0,3,0,0,0
1958829342,40.4362060428,-86.8934332649,175.796,143.879,-0.0,9.3081,3.61057,-5.70078,0.187875,0.819035,1.6611,0.0,3,0,0,0
1959030942,40.4362227397,-86.8934243994,177.045,145.112,-0.0,8.73694,3.91172,-6.70159,0.259141,0.819051,1.6611,0.0,3,0,0,0
1959235742,40.436238592,-86.8934146791,178.496,146.547,-0.0,8.38155,3.89043,-7.20728,0.173115,0.819418,1.66102,0.0,3,0,0,0
1959437342,40.436254018,-86.8934056092,179.888,147.925,-0.0,8.51389,3.72325,-6.49193,0.166863,0.819097,1.661,0.0,3,0,0,0
1959638142,40.4362691653,-86.8933966775,181.215,149.236,-0.0,8.2187,3.77345,-6.59402,0.109901,0.818945,1.66101,0.0,3,0,0,0
1959838942,40.4362839784,-86.8933876217,182.491,150.498,-0.0,8.10507,3.61826,-6.30158,0.0797845,0.818697,1.66103,0.0,3,0,0,0
1960036542,40.4362985557,-86.8933790697,183.645,151.641,-0.0,8.11372,3.48055,-5.85952,0.0572068,0.8184,1.66105,0.0,3,0,0,0
1960244546,40.4363138454,-86.893370427,184.79,152.776,-0.0,8.11044,3.31713,-5.37933,0.0247954,0.818288,1.66111,0.0,3,0,0,0
1960442142,40.436328189,-86.8933627597,185.835,153.813,-0.0,7.90897,2.94325,-5.42622,-0.0106373,0.817862,1.66114,0.0,3,0,0,0
1960643742,40.4363425782,-86.8933557447,186.837,154.809,-0.0,7.86724,2.74646,-4.61904,-0.00885796,0.817311,1.66116,0.0,3,0,0,0
1960852573,40.4363574896,-86.8933487017,187.647,155.615,-0.0,7.8148,2.75547,-3.57437,-0.0477368,0.817304,1.66112,0.0,3,0,0,0
1961053342,40.436371732,-86.8933419838,188.222,156.19,-0.0,7.865,2.63805,-2.45864,-0.0803332,0.81684,1.66117,0.0,3,0,0,0
